id,event,date,fighter_name,fighter_weight,fighter_height,fighter_reach,fighter_dob,fighter_kd_differential,fighter_str_differential,fighter_td_differential,fighter_sub_differential,fighter_winrate,fighter_winstreak,fighter_totalfights,fighter_totalwins,fighter_record,fighter_titlefights,opponent_name,opponent_weight,opponent_height,opponent_reach,opponent_dob,opponent_kd_differential,opponent_str_differential,opponent_td_differential,opponent_sub_differential,opponent_winrate,opponent_winstreak,opponent_totalfights,opponent_totalwins,opponent_record,opponent_titlefights,result,method,round,time
5827,EliteXC - Primetime,"May. 31, 2008",Robbie Lawler,170 lbs.,"5' 11""","74""","Mar 20, 1982",0.5555555555555556,1,1.2222222222222223,-0.3333333333333333,0.6666666666666666,2,9,6,30-16-0 (1 NC),0,Scott Smith,185 lbs.,"6' 0""","70""","May 21, 1979",0.6,-9,-1,-0.6,0.4,0,5,2,18-11-0 (1 NC),1,nc,CNC,3,3:26
5828,EliteXC - Unfinished Business,"Jul. 26, 2008",Robbie Lawler,170 lbs.,"5' 11""","74""","Mar 20, 1982",0.5,4.4,1.1,-0.3,0.6,0,10,6,30-16-0 (1 NC),0,Scott Smith,185 lbs.,"6' 0""","70""","May 21, 1979",0.5,-13.333333333333334,-0.8333333333333334,-0.5,0.3333333333333333,0,6,2,18-11-0 (1 NC),1,win,KO/TKO,2,2:35
5829,Strikeforce - Lawler vs. Shields,"Jun. 06, 2009",Robbie Lawler,170 lbs.,"5' 11""","74""","Mar 20, 1982",0.6363636363636364,6.2727272727272725,1,-0.2727272727272727,0.6363636363636364,1,11,7,30-16-0 (1 NC),0,Jake Shields,170 lbs.,"6' 0""","72""","Jan 09, 1979",0,6.555555555555555,2.3333333333333335,0.7777777777777778,1.0,9,9,9,31-9-1 (1 NC),0,loss,SUB,1,2:02
5830,Strikeforce - Miami,"Jan. 30, 2010",Robbie Lawler,170 lbs.,"5' 11""","74""","Mar 20, 1982",0.5833333333333334,4.666666666666667,0.9166666666666666,-0.3333333333333333,0.5833333333333334,0,12,7,30-16-0 (1 NC),0,Melvin Manhoef,185 lbs.,"5' 9""",--,"May 11, 1976",0.5714285714285714,8.571428571428571,-0.2857142857142857,-0.7142857142857143,0.5714285714285714,1,7,4,30-14-1 (2 NC),0,win,KO/TKO,1,3:33
5831,Strikeforce - Los Angeles,"Jun. 16, 2010",Robbie Lawler,170 lbs.,"5' 11""","74""","Mar 20, 1982",0.6153846153846154,2.769230769230769,0.8461538461538461,-0.3076923076923077,0.6153846153846154,1,13,8,30-16-0 (1 NC),0,Renato Sobral,205 lbs.,"6' 1""","75""","Sep 07, 1975",-0.3333333333333333,5.733333333333333,0.8666666666666667,1.5333333333333334,0.6666666666666666,0,15,10,37-11-0,3,loss,U-DEC,3,5:00
5832,Strikeforce - Henderson vs. Babalu,"Dec. 04, 2010",Robbie Lawler,170 lbs.,"5' 11""","74""","Mar 20, 1982",0.5714285714285714,1.0714285714285714,0.7142857142857143,-0.2857142857142857,0.5714285714285714,0,14,8,30-16-0 (1 NC),0,Matt Lindland,185 lbs.,"6' 0""","74""","May 17, 1970",-0.16666666666666666,10.166666666666666,1.2777777777777777,0.2222222222222222,0.6111111111111112,1,18,11,22-9-0,1,win,KO/TKO,1,0:50
5833,Strikeforce - Diaz vs. Cyborg,"Jan. 29, 2011",Robbie Lawler,170 lbs.,"5' 11""","74""","Mar 20, 1982",0.6,1.2666666666666666,0.6666666666666666,-0.26666666666666666,0.6,1,15,9,30-16-0 (1 NC),0,Jacare Souza,185 lbs.,"6' 1""","72""","Dec 07, 1979",0,2.875,1.25,1.5,0.75,3,8,6,26-10-0 (1 NC),3,loss,SUB,3,2:00
5834,UFC on FOX: Johnson vs Moraga,"Jul. 27, 2013",Robbie Lawler,170 lbs.,"5' 11""","74""","Mar 20, 1982",0.5,-0.7,-0.2,-0.3,0.55,1,20,11,30-16-0 (1 NC),1,Bobby Voelker,170 lbs.,"6' 0""","74""","Apr 26, 1979",0.5,1.5,1,0,0.5,0,2,1,19-13-0,0,win,KO/TKO,2,0:24
5835,UFC 167: St-Pierre vs Hendricks,"Nov. 16, 2013",Robbie Lawler,170 lbs.,"5' 11""","74""","Mar 20, 1982",0.5238095238095238,0.19047619047619047,-0.14285714285714285,-0.2857142857142857,0.5714285714285714,2,21,12,30-16-0 (1 NC),1,Rory MacDonald,170 lbs.,"6' 0""","76""","Jul 22, 1989",0,22.285714285714285,1.7142857142857142,0.42857142857142855,0.8571428571428571,5,7,6,19-4-0,0,win,S-DEC,3,5:00
5836,UFC 189: Mendes vs McGregor,"Jul. 11, 2015",Robbie Lawler,170 lbs.,"5' 11""","74""","Mar 20, 1982",0.5,1.7307692307692308,-0.6153846153846154,-0.3076923076923077,0.6153846153846154,3,26,16,30-16-0 (1 NC),3,Rory MacDonald,170 lbs.,"6' 0""","76""","Jul 22, 1989",0,18.272727272727273,1.4545454545454546,0.36363636363636365,0.8181818181818182,3,11,9,19-4-0,0,win,KO/TKO,5,1:00
5837,UFC 201: Lawler vs. Woodley,"Jul. 30, 2016",Robbie Lawler,170 lbs.,"5' 11""","74""","Mar 20, 1982",0.5357142857142857,-1.9642857142857142,-0.5714285714285714,-0.2857142857142857,0.6428571428571429,5,28,18,30-16-0 (1 NC),5,Tyron Woodley,170 lbs.,"5' 9""","74""","Apr 07, 1982",0.4,-1.6,1.0666666666666667,0.13333333333333333,0.8,2,15,12,19-7-1,1,loss,KO/TKO,1,2:12
5838,UFC 235: Jones vs. Smith,"Mar. 02, 2019",Robbie Lawler,170 lbs.,"5' 11""","74""","Mar 20, 1982",0.45161290322580644,-4.870967741935484,-0.6129032258064516,-0.25806451612903225,0.6129032258064516,0,31,19,30-16-0 (1 NC),6,Ben Askren,,,,,,,,,,,,,,,loss,SUB,1,3:20
5839,UFC Fight Night: Smith vs. Rakic,"Aug. 29, 2020",Robbie Lawler,170 lbs.,"5' 11""","74""","Mar 20, 1982",0.42424242424242425,-6.848484848484849,-0.8787878787878788,-0.2727272727272727,0.5757575757575758,0,33,19,30-16-0 (1 NC),6,Neil Magny,170 lbs.,"6' 3""","80""","Aug 03, 1987",-0.22727272727272727,21.363636363636363,0.5909090909090909,-0.045454545454545456,0.7272727272727273,2,22,16,28-12-0,0,loss,U-DEC,3,5:00
5840,UFC 290: Volkanovski vs. Rodriguez,"Jul. 08, 2023",Robbie Lawler,170 lbs.,"5' 11""","74""","Mar 20, 1982",0.3888888888888889,-9.63888888888889,-0.9166666666666666,-0.25,0.5555555555555556,0,36,20,30-16-0 (1 NC),6,Niko Price,170 lbs.,"6' 0""","76""","Sep 29, 1989",0.06666666666666667,-0.8,-0.26666666666666666,-0.06666666666666667,0.4666666666666667,0,15,7,15-7-0 (2 NC),0,win,KO/TKO,1,0:38
5841,UFC Fight Night: Maynard vs Diaz,"Jan. 11, 2010",Tom Lawlor,205 lbs.,"6' 0""","74""","May 15, 1983",0,1.5,3.5,0.5,1.0,2,2,2,10-6-0 (1 NC),0,Aaron Simpson,170 lbs.,"6' 0""","73""","Jul 20, 1974",1,11.666666666666666,1.3333333333333333,0,1.0,3,3,3,12-5-0,0,loss,S-DEC,3,5:00
5842,UFC 139: Shogun vs Henderson,"Nov. 19, 2011",Tom Lawlor,205 lbs.,"6' 0""","74""","May 15, 1983",0.2,12,2.2,1,0.6,1,5,3,10-6-0 (1 NC),0,Chris Weidman,185 lbs.,"6' 2""","78""","Jun 17, 1984",0,10,3,0.5,1.0,2,2,2,15-7-0,0,loss,SUB,1,2:07
5843,UFC on FUEL TV: Korean Zombie vs Poirier,"May. 15, 2012",Tom Lawlor,205 lbs.,"6' 0""","74""","May 15, 1983",0.16666666666666666,9.833333333333334,1.6666666666666667,0.6666666666666666,0.5,0,6,3,10-6-0 (1 NC),0,Jason MacDonald,185 lbs.,"6' 3""","80""","Jun 03, 1975",-0.07692307692307693,-7.076923076923077,-0.23076923076923078,0,0.46153846153846156,0,13,6,25-16-0,0,win,KO/TKO,1,0:50
5844,UFC on FOX: Dillashaw vs. Barao II,"Jul. 25, 2015",Tom Lawlor,205 lbs.,"6' 0""","74""","May 15, 1983",0.2222222222222222,4.666666666666667,1,0.6666666666666666,0.5555555555555556,1,9,5,10-6-0 (1 NC),0,Gian Villante,230 lbs.,"6' 3""","76""","Aug 18, 1985",-0.1111111111111111,-21,0.4444444444444444,-0.2222222222222222,0.5555555555555556,2,9,5,17-14-0,0,win,KO/TKO,2,0:27
5845,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,"Apr. 13, 2013",Justin Lawrence,145 lbs.,"5' 8""","67""","May 15, 1990",0,10.5,0,0,0.5,0,2,1,10-4-0,0,Daniel Pineda,145 lbs.,"5' 7""","69""","Aug 06, 1985",0,1.75,0,0.75,0.5,0,4,2,28-15-0 (3 NC),0,loss,SUB,1,1:35
5846,UFC 271: Adesanya vs. Whittaker 2,"Feb. 12, 2022",Ronnie Lawrence,135 lbs.,"5' 8""","68""","Jun 13, 1992",0,37.5,10,0,1.0,2,2,2,8-2-0 (1 NC),0,Mana Martinez,135 lbs.,"5' 10""","70""","Mar 25, 1996",0,7.5,0.5,0,0.5,1,2,1,10-4-0,0,win,U-DEC,3,5:00
5847,Strikeforce - Diaz vs. Cyborg,"Jan. 29, 2011",Eric Lawson,185 lbs.,"6' 0""",--,--,0,-6,3,-2,1.0,1,1,1,9-5-0,0,Ron Keslar,,,,,,,,,,,,,,,loss,SUB,1,1:57
5848,UFC Fight Night: Magny vs Gastelum,"Nov. 21, 2015",Valmir Lazaro,155 lbs.,"6' 0""","73""","Aug 15, 1985",-0.5,7,2,0,0.5,1,2,1,15-5-0,0,Michel Prazeres,170 lbs.,"5' 6""","67""","Jul 25, 1981",0.25,-13.75,2.25,-0.75,0.5,0,4,2,26-4-0,0,loss,S-DEC,3,5:00
5849,UFC Fight Night: Luque vs. Muhammad,"Apr. 16, 2022",Mounir Lazzez,170 lbs.,"6' 1""","76""","Nov 16, 1987",-0.5,8,1,0,0.5,0,2,1,11-3-0,0,Ange Loosa,170 lbs.,"5' 10""","74""","Mar 18, 1993",0,-44,1,1,0.0,0,1,0,9-3-0,0,win,U-DEC,3,5:00
5850,Strikeforce - Revenge,"Jun. 09, 2006",Cung Le,185 lbs.,"5' 9""","70""","May 25, 1972",1,2,0,0,1.0,1,1,1,9-3-0,0,Brian Warren,,,,,,,,,,,,,,,win,KO/TKO,1,4:19
5851,Strikeforce - Triple Threat,"Dec. 08, 2006",Cung Le,185 lbs.,"5' 9""","70""","May 25, 1972",1,8.5,0.5,0,1.0,2,2,2,9-3-0,0,Jason Von Flue,170 lbs.,"6' 0""",--,"Aug 01, 1975",0,-1.75,-1.25,-0.75,0.5,1,4,2,14-12-1,0,win,KO/TKO,1,0:43
5852,"Strikeforce - Four Men Enter, One Man Survives","Nov. 16, 2007",Cung Le,185 lbs.,"5' 9""","70""","May 25, 1972",1,18.5,0.25,0,1.0,4,4,4,9-3-0,0,Sammy Morgan,170 lbs.,"5' 10""",--,"Sep 28, 1981",-2.5,-20,-3.5,0.5,0.0,0,2,0,18-12-0,0,win,KO/TKO,3,1:58
5853,Strikeforce - Shamrock vs. Le,"Mar. 29, 2008",Cung Le,185 lbs.,"5' 9""","70""","May 25, 1972",1.2,19.6,1.6,0.4,1.0,5,5,5,9-3-0,0,Frank Shamrock,185 lbs.,"5' 10""",--,"Dec 08, 1972",0.4444444444444444,11.666666666666666,-2.5555555555555554,1.2222222222222223,0.8888888888888888,1,9,8,23-10-2,7,win,KO/TKO,3,5:00
5854,Strikeforce - Evolution,"Dec. 19, 2009",Cung Le,185 lbs.,"5' 9""","70""","May 25, 1972",1,19.833333333333332,1.1666666666666667,0.3333333333333333,1.0,6,6,6,9-3-0,1,Scott Smith,185 lbs.,"6' 0""","70""","May 21, 1979",0.1,-27.3,-0.7,-0.4,0.4,0,10,4,18-11-0 (1 NC),1,loss,KO/TKO,3,3:25
5855,Strikeforce - Fedor vs. Werdum,"Jun. 26, 2010",Cung Le,185 lbs.,"5' 9""","70""","May 25, 1972",0.8571428571428571,23.142857142857142,1,0.2857142857142857,0.8571428571428571,0,7,6,9-3-0,1,Scott Smith,185 lbs.,"6' 0""","70""","May 21, 1979",0.09090909090909091,-28.727272727272727,-0.6363636363636364,-0.36363636363636365,0.45454545454545453,1,11,5,18-11-0 (1 NC),1,win,KO/TKO,2,1:46
5856,UFC 139: Shogun vs Henderson,"Nov. 19, 2011",Cung Le,185 lbs.,"5' 9""","70""","May 25, 1972",1,27,0.875,0.25,0.875,1,8,7,9-3-0,1,Wanderlei Silva,205 lbs.,"5' 11""","74""","Jul 03, 1976",0.35135135135135137,9.08108108108108,-0.40540540540540543,0.2702702702702703,0.6756756756756757,0,37,25,35-13-1 (1 NC),8,loss,KO/TKO,2,4:49
5857,UFC Fight Night: Hermansson vs. Vettori,"Dec. 05, 2020",Jordan Leavitt,155 lbs.,"5' 9""","71""","Jun 02, 1995",0,2,1,1,1.0,1,1,1,11-2-0,0,Matt Wiman,155 lbs.,"5' 10""","68""","Sep 19, 1983",-0.11764705882352941,-4.0588235294117645,0.47058823529411764,0.4117647058823529,0.5882352941176471,0,17,10,16-10-0,0,win,KO/TKO,1,0:22
5858,UFC Fight Night: Rozenstruik vs. Sakai,"Jun. 05, 2021",Jordan Leavitt,155 lbs.,"5' 9""","71""","Jun 02, 1995",0,1.5,1,0.5,1.0,2,2,2,11-2-0,0,Claudio Puelles,155 lbs.,"5' 10""","72""","Apr 21, 1996",-0.6666666666666666,-20.333333333333332,2,1,0.6666666666666666,2,3,2,13-3-0,1,loss,U-DEC,3,5:00
5859,UFC Fight Night: Lewis vs. Daukaus,"Dec. 18, 2021",Jordan Leavitt,155 lbs.,"5' 9""","71""","Jun 02, 1995",0,1.3333333333333333,0,0.3333333333333333,0.6666666666666666,0,3,2,11-2-0,0,Matt Sayles,155 lbs.,"5' 7""","68""","Feb 21, 1994",0.25,20,-0.75,-1,0.5,0,4,2,8-4-0,0,win,SUB,2,2:05
5860,UFC Fight Night: Luque vs. Muhammad,"Apr. 16, 2022",Jordan Leavitt,155 lbs.,"5' 9""","71""","Jun 02, 1995",0,0,0,0.75,0.75,1,4,3,11-2-0,0,Trey Ogden,,,,,,,,,,,,,,,win,S-DEC,3,5:00
5861,UFC Fight Night: Blaydes vs. Aspinall,"Jul. 23, 2022",Jordan Leavitt,155 lbs.,"5' 9""","71""","Jun 02, 1995",0,5.6,-0.2,0.2,0.8,2,5,4,11-2-0,0,Paddy Pimblett,155 lbs.,"5' 10""","73""","Jan 03, 1995",0.5,9,0,0.5,1.0,2,2,2,20-3-0,0,loss,SUB,2,2:46
5862,UFC Fight Night: Muniz vs. Allen,"Feb. 25, 2023",Jordan Leavitt,155 lbs.,"5' 9""","71""","Jun 02, 1995",0,4.5,0.16666666666666666,-0.5,0.6666666666666666,0,6,4,11-2-0,0,Victor Martinez,155 lbs.,"5' 8""","70""","Jul 17, 1991",-1,31,-1,0,1.0,1,1,1,13-5-0,0,win,KO/TKO,1,2:27
5863,WEC 9: Cold Blooded,"Jan. 16, 2004",Chris Leben,185 lbs.,"5' 11""","73""","Jul 21, 1980",0,-7,-2,1,1.0,1,1,1,22-11-0,0,Mike Swick,170 lbs.,"6' 1""","77""","Jun 19, 1979",1,14,-1,0,1.0,1,1,1,15-6-0,0,win,KO/TKO,2,0:45
5864,FFC 9,"May. 14, 2004",Chris Leben,185 lbs.,"5' 11""","73""","Jul 21, 1980",1,-3.5,-1.5,1,1.0,2,2,2,22-11-0,1,Joe Doerksen,,,,,,,,,,,,,,,loss,U-DEC,3,5:00
5865,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,"Apr. 09, 2005",Chris Leben,185 lbs.,"5' 11""","73""","Jul 21, 1980",0.6666666666666666,-1.3333333333333333,-2,-0.3333333333333333,0.6666666666666666,0,3,2,22-11-0,1,Jason Thacker,,,,,,,,,,,,,,,win,KO/TKO,1,1:35
5866,UFC Fight Night 3,"Jan. 16, 2006",Chris Leben,185 lbs.,"5' 11""","73""","Jul 21, 1980",0.3333333333333333,3.6666666666666665,-1,-0.3333333333333333,0.8333333333333334,3,6,5,22-11-0,1,Jorge Rivera,185 lbs.,"6' 1""","73""","Feb 28, 1972",-0.2,6.8,-0.8,-1,0.4,1,5,2,20-9-0,0,win,KO/TKO,1,1:44
5867,UFC Fight Night 4,"Apr. 06, 2006",Chris Leben,185 lbs.,"5' 11""","73""","Jul 21, 1980",0.42857142857142855,3.857142857142857,-0.7142857142857143,-0.2857142857142857,0.8571428571428571,4,7,6,22-11-0,1,Luigi Fioravanti,,,,,,,,,,,,,,,win,U-DEC,3,5:00
5868,UFC Fight Night 5,"Jun. 28, 2006",Chris Leben,185 lbs.,"5' 11""","73""","Jul 21, 1980",0.375,5.375,0,-0.25,0.875,5,8,7,22-11-0,1,Anderson Silva,185 lbs.,"6' 2""","77""","Apr 14, 1975",0.3888888888888889,16.77777777777778,-0.4444444444444444,0.5555555555555556,0.7777777777777778,1,18,14,34-11-0 (1 NC),0,loss,KO/TKO,1,0:49
5869,UFC Fight Night 6,"Aug. 17, 2006",Chris Leben,185 lbs.,"5' 11""","73""","Jul 21, 1980",0.1111111111111111,3,0,-0.2222222222222222,0.7777777777777778,0,9,7,22-11-0,1,Jorge Santiago,170 lbs.,"6' 1""","75""","Oct 09, 1980",0,-11.5,-1,-1,0.5,1,2,1,25-12-0,0,win,KO/TKO,2,0:35
5870,UFC 66: Liddell vs Ortiz 2,"Dec. 30, 2006",Chris Leben,185 lbs.,"5' 11""","73""","Jul 21, 1980",0.2,3,0,-0.2,0.8,1,10,8,22-11-0,1,Jason MacDonald,185 lbs.,"6' 3""","80""","Jun 03, 1975",0,3,-1,2,1.0,1,1,1,25-16-0,0,loss,SUB,2,4:03
5871,UFC 71: Liddell vs Jackson,"May. 26, 2007",Chris Leben,185 lbs.,"5' 11""","73""","Jul 21, 1980",0.18181818181818182,3.272727272727273,0.09090909090909091,-0.2727272727272727,0.7272727272727273,0,11,8,22-11-0,1,Kalib Starnes,185 lbs.,"6' 3""","74""","Jan 06, 1975",0,-1,-1,0.5,0.5,0,2,1,17-11-1,0,loss,U-DEC,3,5:00
5872,UFC Fight Night: Thomas vs Florian,"Sep. 19, 2007",Chris Leben,185 lbs.,"5' 11""","73""","Jul 21, 1980",0.16666666666666666,2.75,-0.08333333333333333,-0.25,0.6666666666666666,0,12,8,22-11-0,1,Terry Martin,185 lbs.,"5' 8""","71""","Oct 10, 1980",0.2,2.2,1,0,0.6,3,5,3,23-11-0,0,win,KO/TKO,3,3:56
5873,UFC 82: Pride of a Champion,"Mar. 01, 2008",Chris Leben,185 lbs.,"5' 11""","73""","Jul 21, 1980",0.23076923076923078,3.1538461538461537,-0.38461538461538464,-0.15384615384615385,0.6923076923076923,1,13,9,22-11-0,1,Alessio Sakara,185 lbs.,"6' 0""","72""","Sep 02, 1981",-0.14285714285714285,14.285714285714286,1,-0.2857142857142857,0.42857142857142855,1,7,3,19-11-0 (2 NC),0,win,KO/TKO,1,3:16
5874,UFC 102: Couture vs Nogueira,"Aug. 29, 2009",Chris Leben,185 lbs.,"5' 11""","73""","Jul 21, 1980",0.26666666666666666,2.2,-0.3333333333333333,-0.13333333333333333,0.6666666666666666,0,15,10,22-11-0,1,Jake Rosholt,185 lbs.,"6' 1""",--,"Feb 09, 1982",0,0,2.5,-1,0.5,0,2,1,12-5-0 (1 NC),0,loss,SUB,3,1:30
5875,UFC Fight Night: Maynard vs Diaz,"Jan. 11, 2010",Chris Leben,185 lbs.,"5' 11""","73""","Jul 21, 1980",0.25,1.625,-0.4375,-0.1875,0.625,0,16,10,22-11-0,1,Jay Silva,185 lbs.,"6' 2""",--,--,0,-13,-6,0,0.0,0,1,0,10-11-1,0,win,U-DEC,3,5:00
5876,The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,"Jun. 19, 2010",Chris Leben,185 lbs.,"5' 11""","73""","Jul 21, 1980",0.23529411764705882,4.176470588235294,-0.29411764705882354,-0.058823529411764705,0.6470588235294118,1,17,11,22-11-0,1,Aaron Simpson,170 lbs.,"6' 0""","73""","Jul 20, 1974",0.75,4.75,1.25,-0.5,1.0,4,4,4,12-5-0,0,win,KO/TKO,2,4:17
5877,UFC 125: Resolution,"Jan. 01, 2011",Chris Leben,185 lbs.,"5' 11""","73""","Jul 21, 1980",0.21052631578947367,4.684210526315789,-0.631578947368421,0.05263157894736842,0.6842105263157895,3,19,13,22-11-0,1,Brian Stann,205 lbs.,"6' 1""","74""","Sep 24, 1980",0.2,4.8,-1.6,-0.5,0.7,1,10,7,12-6-0,2,loss,KO/TKO,1,3:37
5878,UFC 132: Cruz vs Faber,"Jul. 02, 2011",Chris Leben,185 lbs.,"5' 11""","73""","Jul 21, 1980",0.05,3.3,-0.6,0,0.65,0,20,13,22-11-0,1,Wanderlei Silva,205 lbs.,"5' 11""","74""","Jul 03, 1976",0.3888888888888889,9.5,-0.4166666666666667,0.2777777777777778,0.6944444444444444,1,36,25,35-13-1 (1 NC),8,win,KO/TKO,1,0:27
5879,UFC 138: Leben vs Munoz,"Nov. 05, 2011",Chris Leben,185 lbs.,"5' 11""","73""","Jul 21, 1980",0.09523809523809523,3.4285714285714284,-0.5714285714285714,0,0.6666666666666666,1,21,14,22-11-0,1,Mark Munoz,185 lbs.,"6' 0""","71""","Feb 09, 1978",-0.1,10.1,0,-0.4,0.8,3,10,8,14-6-0,0,loss,KO/TKO,2,5:00
5880,UFC Fight Night: Bisping vs Leites,"Jul. 18, 2015",Mickael Lebout,155 lbs.,"5' 11""","73""","Aug 16, 1987",0,-4,-2,0,0.0,0,1,0,16-7-1 (1 NC),0,Teemu Packalen,,,,,,,,,,,,,,,win,U-DEC,3,5:00
5881,UFC Fight Night: Holohan vs Smolka,"Oct. 24, 2015",Mickael Lebout,155 lbs.,"5' 11""","73""","Aug 16, 1987",0,2,-2.5,-0.5,0.5,1,2,1,16-7-1 (1 NC),0,Stevie Ray,155 lbs.,"5' 10""","70""","Mar 25, 1990",0.5,12,0,1,1.0,2,2,2,23-9-0,0,loss,U-DEC,3,5:00
5882,UFC Fight Night: Mousasi vs. Hall 2,"Nov. 19, 2016",Justin Ledet,205 lbs.,"6' 4""","80""","Sep 28, 1988",0,54,0,0,1.0,1,1,1,9-4-0 (1 NC),0,Mark Godbeer,,,,,,,,,,,,,,,win,SUB,1,2:16
5883,UFC Fight Night: Shogun vs. Smith,"Jul. 22, 2018",Justin Ledet,205 lbs.,"6' 4""","80""","Sep 28, 1988",0,17,0.3333333333333333,0.3333333333333333,1.0,3,3,3,9-4-0 (1 NC),0,Aleksandar Rakic,205 lbs.,"6' 4""","78""","Feb 06, 1992",0,22,-2,0,1.0,1,1,1,14-3-0,0,loss,U-DEC,3,5:00
5884,UFC Fight Night: Assuncao vs. Moraes 2,"Feb. 02, 2019",Justin Ledet,205 lbs.,"6' 4""","80""","Sep 28, 1988",-0.25,-10.25,-0.5,0.25,0.75,0,4,3,9-4-0 (1 NC),0,Johnny Walker,205 lbs.,"6' 6""","82""","Mar 30, 1992",0.5,17,0.5,1.5,1.0,2,2,2,21-7-0,0,loss,KO/TKO,1,0:15
5885,UFC 80: Rapid Fire,"Jan. 19, 2008",James Lee,205 lbs.,"5' 11""",--,"Sep 22, 1973",1,3,-2,1,1.0,1,1,1,15-3-0 (1 NC),0,Alessio Sakara,185 lbs.,"6' 0""","72""","Sep 02, 1981",-0.16666666666666666,15.333333333333334,1.5,-0.3333333333333333,0.3333333333333333,0,6,2,19-11-0 (2 NC),0,loss,KO/TKO,1,1:30
5886,DREAM 4: Middleweight Grand Prix 2008 2nd Round,"Jun. 15, 2008",Tae Hyun Lee,295 lbs.,"6' 6""",--,"Jan 17, 1975",0,-12,3,0,0.0,0,1,0,1-2-0,0,Alistair Overeem,265 lbs.,"6' 4""","80""","May 17, 1980",0.10526315789473684,11.105263157894736,0.47368421052631576,0.3684210526315789,0.5789473684210527,1,19,11,47-19-0 (1 NC),0,loss,KO/TKO,1,0:36
5887,UFC 144: Edgar vs Henderson,"Feb. 25, 2012",Vaughan Lee,125 lbs.,"5' 6""","66""","Oct 15, 1982",0,-23,2,1,0.0,0,1,0,14-13-1,0,Norifumi Yamamoto,135 lbs.,"5' 4""","66""","Mar 15, 1977",0.2,-0.8,-3.2,-0.2,0.2,0,5,1,18-6-0 (2 NC),0,win,SUB,1,4:29
5888,UFC on FUEL TV: Barao vs McDonald,"Feb. 16, 2013",Vaughan Lee,125 lbs.,"5' 6""","66""","Oct 15, 1982",0.3333333333333333,-8.333333333333334,-0.3333333333333333,0.6666666666666666,0.3333333333333333,0,3,1,14-13-1,0,Motonobu Tezuka,135 lbs.,"5' 7""",--,"Aug 29, 1987",0,-42,2,0,0.0,0,1,0,28-12-7,0,win,U-DEC,3,5:00
5889,UFC Fight Night: Kim vs Hathaway,"Mar. 01, 2014",Vaughan Lee,125 lbs.,"5' 6""","66""","Oct 15, 1982",0.2,-2.4,-1,0,0.4,0,5,2,14-13-1,0,Nam Phan,135 lbs.,"5' 6""","70""","Mar 13, 1983",-0.2,-20.3,-2.9,-0.1,0.2,0,10,2,21-17-0,0,win,U-DEC,3,5:00
5890,The Ultimate Fighter: Team Edgar vs. Team Penn Finale,"Jul. 06, 2014",Kevin Lee,170 lbs.,"5' 9""","77""","Sep 04, 1992",-1,-10,1,1,0.0,0,1,0,18-8-0,0,Jesse Ronson,155 lbs.,"5' 10""","70""","Dec 24, 1985",0,8.5,-3.5,0,0.0,0,2,0,21-12-0 (1 NC),0,win,S-DEC,3,5:00
5891,UFC 178: Johnson vs Cariaso,"Sep. 27, 2014",Kevin Lee,170 lbs.,"5' 9""","77""","Sep 04, 1992",-0.5,-4.5,2,0,0.5,1,2,1,18-8-0,0,Jon Tuck,155 lbs.,"5' 11""","73""","Aug 28, 1984",0,-7,0,0.6666666666666666,0.6666666666666666,1,3,2,10-5-0,0,win,U-DEC,3,5:00
5892,UFC Fight Night: Henderson vs Thatch,"Feb. 14, 2015",Kevin Lee,170 lbs.,"5' 9""","77""","Sep 04, 1992",-0.3333333333333333,11.666666666666666,2.6666666666666665,-0.6666666666666666,0.6666666666666666,2,3,2,18-8-0,0,Michel Prazeres,170 lbs.,"5' 6""","67""","Jul 25, 1981",0.3333333333333333,-8.666666666666666,3.3333333333333335,0,0.6666666666666666,2,3,2,26-4-0,0,win,U-DEC,3,5:00
5893,UFC Fight Night: Mir vs Duffee,"Jul. 15, 2015",Kevin Lee,170 lbs.,"5' 9""","77""","Sep 04, 1992",-0.25,16,2.25,0.25,0.75,3,4,3,18-8-0,0,James Moontasri,170 lbs.,"5' 10""","71""","Apr 10, 1988",0.5,16.5,-1.5,-0.5,0.5,1,2,1,9-5-0,0,win,SUB,1,2:56
5894,UFC 194: Aldo vs McGregor,"Dec. 12, 2015",Kevin Lee,170 lbs.,"5' 9""","77""","Sep 04, 1992",-0.2,13.4,2,0.4,0.8,4,5,4,18-8-0,0,Leonardo Santos,155 lbs.,"6' 0""","75""","Feb 05, 1980",-0.25,-8.25,0.5,0.5,0.75,2,4,3,18-7-1,1,loss,KO/TKO,1,3:26
5895,The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,"Jul. 08, 2016",Kevin Lee,170 lbs.,"5' 9""","77""","Sep 04, 1992",-0.2857142857142857,5.571428571428571,1.2857142857142858,0.42857142857142855,0.7142857142857143,1,7,5,18-8-0,0,Jake Matthews,170 lbs.,"5' 11""","73""","Aug 19, 1994",-0.2,19.4,1.2,0.4,0.8,2,5,4,19-6-0,0,win,KO/TKO,1,4:06
