Fighter,dob,totalfights,elo,losestreak,winstreak,titlewins,height,reach,southpaw,oppelo,wins,avg age,KD,KD differential,Sig. str.,Sig. str. differential,Total str.,Total str. differential,Td,Td differential,Sub. att,Sub. att differential,Rev.,Rev. differential,Ctrl,Ctrl differential,Head,Head differential,Body,Body differential,Leg,Leg differential,Distance,Distance differential,Clinch,Clinch differential,Ground,Ground differential,Sig. str.%,Sig. str.% differential,Sig. str.% defense,Total str.%,Total str.% differential,Total str.% defense,Td%,Td% differential,Td% defense,Head%,Head% differential,Head% defense,Body%,Body% differential,Body% defense,Leg%,Leg% differential,Leg% defense,Distance%,Distance% differential,Distance% defense,Clinch%,Clinch% differential,Clinch% defense,Ground%,Ground% differential,Ground% defense,last_fight
Nolan Ticman,1988,2,960.0662003780632,2,0,0,66,66,0,1981.1500225556906,0,53,0.0,0.0,15.533333333333333,130.0,15.933333333333334,108.0,0.0,-9.0,0.0,0.0,0.26666666666666666,4.0,0.45555555555555555,-1.5500000000000003,7.2666666666666675,50.0,2.2,20.0,6.066666666666666,60.0,6.8,54.0,6.733333333333333,50.0,2.0,26.0,2.3799549939414923,1.5272418156469185,4.147286821705427,2.4336806095475043,1.462625520845357,4.028944911297852,0.0,-1.2222222222222223,3.7777777777777777,1.6484018264840181,1.0056770813496345,4.357275254865616,2.8181818181818183,0.922348484848485,3.104166666666667,4.666666666666666,-0.2333333333333335,0.09999999999999998,1.5639755173418828,0.9859473483277983,4.421971830985916,4.071428571428571,1.7755102040816328,2.704081632653061,4.0,3.5555555555555554,4.555555555555555,2015-05-16 00:00:00
Sheymon Moraes,1990,5,988.218910940889,2,0,0,68,72,0,5115.501068653569,2,141,1.2,-23.0,185.74334009465855,-473.0,193.2215010141988,-1025.0,0.0,-20.0,0.0,-19.0,0.0,-1.0,2.442528735632184,-59.833333333333336,60.39220603601942,-525.0,68.34692974368431,115.0,57.00420431495482,-63.0,160.87437457741717,-284.0,20.6,11.0,4.268965517241379,-200.0,24.923882889964766,4.7085184756016005,34.784635585636835,25.451933529294198,3.099526178681873,32.647592649387676,0.0,-2.533333333333333,52.46666666666667,13.240106552754959,-3.397082661319767,38.36281078592528,33.586868686868684,2.5678210678210673,23.98095238095238,50.8,11.845714285714285,16.045714285714283,23.331920594324686,5.602179619732453,37.27025902540777,21.503496503496503,3.808258408258408,37.304761904761904,4.15,-28.456060606060607,22.393939393939394,2019-07-13 00:00:00
Joao Zeferino,1986,2,962.2069102174329,2,0,0,71,71,0,2019.4981886251762,0,54,0.0,0.0,3.8666666666666663,-167.0,6.8,-530.0,0.26666666666666666,-1.0,0.13333333333333333,2.0,0.0,0.0,1.6544444444444444,1.2833333333333306,2.4000000000000004,-53.0,1.1333333333333333,-84.0,0.3333333333333333,-30.0,2.533333333333333,-66.0,0.8,-53.0,0.5333333333333333,-48.0,1.9214285714285713,-0.8447405828002845,2.233830845771144,2.6021621621621622,-1.0105441771359374,1.3872936607019004,0.25,-2.25,2.5,1.5064935064935066,-0.6630717108977979,2.830434782608696,3.5333333333333337,-0.1809523809523808,1.2857142857142856,2.25,-0.5833333333333335,2.1666666666666665,1.440909090909091,-0.6842191142191143,2.874871794871795,3.0,-1.1578947368421053,0.8421052631578947,4.0,0.63768115942029,1.63768115942029,2013-09-04 00:00:00
Estevan Payan,1982,3,944.0239273792513,3,0,0,70,70,0,3011.797119432316,0,94,0.0,-13.0,75.57932263814617,-122.0,88.74402852049911,-90.0,0.3921568627450981,-10.0,0.06666666666666667,0.0,0.3921568627450981,4.0,1.4894771241830067,-6.6000000000000005,36.713190730837795,-61.0,30.76114081996435,-2.0,8.104991087344029,-59.0,65.17540106951871,-100.0,6.874509803921569,28.0,3.5294117647058827,-50.0,6.148231694300149,-2.4085864875180323,5.443181818181818,6.91340030252492,-2.1088219196973026,4.977777777777778,4.0,-0.6,9.4,4.115351506456241,-2.222179347411474,7.662469146132286,10.857894736842105,-2.875438596491228,0.2666666666666667,12.628571428571428,8.474025974025974,9.845454545454546,5.041498762813715,-2.416787911318424,6.54171332586786,4.186602870813397,1.1032695374800636,10.916666666666666,2.25,-9.207142857142857,2.5428571428571427,2014-04-19 00:00:00
HyunSung Park,1995,5,1015.3218582273437,2,0,0,67,66,0,5012.526931041904,3,146,0.8905380333951761,-34.0,148.06085864135906,-319.0,249.924522656095,94.0,5.815299813706547,-154.0,3.9261901875552017,-29.0,0.0,0.0,5.089741017688994,-160.35,74.06173993696774,-313.0,49.614572947617646,-15.0,24.384545756773687,9.0,111.70586721452727,-517.0,30.169888473578965,198.0,6.185102953252835,0.0,20.267017629920858,-9.497625832420816,25.235356537658326,29.549667430608604,-1.4411806448418174,24.009151924549577,15.583333333333334,-11.105555555555556,28.31111111111111,12.995562813268336,-12.320917782159627,29.68351940457204,30.599999999999998,1.9999999999999982,26.4,30.43915343915344,-15.194179894179895,9.366666666666667,17.891404647983595,-10.665010962385722,26.443584389630683,26.43223443223443,0.9322344322344325,29.5,17.454545454545453,5.454545454545455,43.0,2025-10-18 00:00:00
Jack Jenkins,1993,7,1016.6544193101486,1,0,0,67,68,0,7052.55267535147,4,218,5.029078665442302,57.0,540.4314861740622,783.0,712.0300970474773,-3627.0,7.733333333333333,-30.0,5.666666666666666,33.0,3.2666666666666666,3.0,34.60879408240009,137.29999999999998,266.287693231581,-522.0,119.6876036738307,422.0,154.45618926865058,883.0,413.5426630426448,238.0,57.49023115100725,228.0,69.39859198041017,317.0,78.70134241206542,16.234655261706237,77.53331284964082,84.95040770098537,2.0413131945729353,57.09090549358757,22.8,-5.041269841269838,112.15873015873015,58.81135401968438,5.732955127860972,86.92160110817659,123.31318681318682,47.863248107727514,64.5500612945407,118.70756528417817,2.2093595425513914,23.501794258373206,73.65318979266348,17.330024739269803,83.67683494660632,93.18141025641026,11.431410256410256,58.25,93.36141636141636,25.153083028083028,71.79166666666666,2026-08-29 00:00:00
Luke Barnatt,1988,6,1000.4277767971485,3,0,0,78,77,0,6089.946817492233,3,155,1.1111111111111112,-17.0,325.6454545454545,88.0,473.77878787878785,1571.0,3.022222222222222,-301.0,0.6222222222222222,-45.0,0.0,0.0,1.4900168350168348,-373.2,202.65454545454543,-490.0,88.18787878787879,615.0,34.803030303030305,-37.0,250.66363636363636,82.0,63.93737373737374,548.0,11.044444444444444,-542.0,31.446219292314627,-7.997745981793908,51.556034725891465,39.630600591313346,-3.410558612235929,47.95884079645073,22.5,-3.25,65.25,24.477871508883744,-11.130513711112659,55.39161478000359,50.68326943841818,1.7747224298711703,42.09145299145299,73.58095238095238,0.3087557603686659,17.727803379416287,25.878670083424637,-10.558519241228973,54.562810675346384,61.453416149068325,5.215320910973083,34.76190476190476,52.86666666666667,14.232738095238096,52.36607142857143,2015-05-16 00:00:00
Derrick Krantz,1988,2,967.3222863159278,2,0,0,70,72,0,2115.5596638868865,0,62,0.0,-1.0,10.351724137931035,-112.0,16.19425287356322,-45.0,1.0586206896551724,13.0,0.26666666666666666,4.0,0.26666666666666666,0.0,1.9160153256704981,21.133333333333336,7.426436781609196,-93.0,1.8586206896551725,0.0,1.0666666666666667,-19.0,9.293103448275861,-101.0,0.26666666666666666,-13.0,0.7919540229885058,2.0,1.8862745098039215,-0.6462254901960784,2.4675000000000002,2.372256728778468,-0.21033869106886022,2.417404580152672,2.5,2.5,5.0,1.5557432432432432,-0.9401751241036955,2.504081632653061,3.9285714285714284,2.1654135338345863,3.236842105263158,4.0,0.09090909090909083,1.0909090909090908,1.8325791855203621,-0.5261479118759735,2.641272902603664,1.0,-2.6666666666666665,1.3333333333333335,3.6666666666666665,2.6666666666666665,4.0,2019-08-31 00:00:00
Chidi Njokuani,1988,11,1022.8248944134809,0,1,0,75,80,0,11249.625727732237,6,394,13.330485952923311,60.0,3628.3768240484933,17262.0,3976.2889122267875,16506.0,0.0,-317.0,0.8333333333333334,-126.0,0.0,0.0,40.277901970836055,-341.74999999999994,1175.573421083417,406.0,1430.6806405147204,9664.0,1022.1227624503556,7192.0,2899.043044313665,11692.0,557.8398921114415,4789.0,171.49388762338648,781.0,302.61931678917426,88.4352394026466,291.81592261347237,309.0093167056532,63.382865037890966,260.3735483322377,0.0,-145.8595238095238,360.1404761904762,197.4412726160817,31.237208364661065,339.7959357485794,332.9043383797331,42.796719332114066,215.89238095238093,460.1992878725923,100.56400522152026,146.36471734892788,288.9235238101885,91.94919087197844,309.02566706178993,384.3702500398153,55.884535754100966,177.5142857142857,119.78461538461539,61.73622828784119,447.9516129032258,2026-08-15 00:00:00
Manny Bermudez,1994,5,1013.3337385740565,2,0,0,70,71,0,4976.5451316091685,3,123,4.067796610169491,4.0,317.2353640851429,418.0,453.0502315018295,793.0,15.22573776658194,50.0,11.390087070859323,-21.0,1.3315673289183223,1.0,33.27105973294801,74.7,279.20117016661163,732.0,38.03419391853127,3.0,0.0,-317.0,47.14739216635958,-203.0,4.9904761904761905,-100.0,265.09749572830714,721.0,36.925627628393016,-0.06390538287912606,18.010466988727856,39.91053092042438,1.878824146805844,16.968293226381462,46.2,29.2,38.0,34.56202296521445,12.53368963188112,32.971666666666664,44.666666666666664,7.738095238095237,18.07142857142857,0.0,-53.769230769230774,1.23076923076923,20.00183598531212,-13.183696367163758,21.814467647524125,25.0,3.785714285714286,33.785714285714285,47.03630952380952,32.86148434898435,40.82517482517483,2019-10-18 00:00:00
Jesse Lennox,1982,3,977.9016296515013,2,0,0,69,72,0,2982.4922109082786,1,83,0.0,-9.0,31.1857348833517,-214.0,36.75282486970873,-467.0,0.9509658076581541,5.0,0.26666666666666666,-28.0,0.0,-13.0,1.746622728556633,-18.200000000000003,13.781248765394492,-246.0,8.783097489066241,42.0,8.62138862889097,-10.0,26.910057211849995,-147.0,1.8555831861037417,-23.0,2.420094485397963,-44.0,3.787061403508772,-1.2979089331219775,8.91502966336925,4.17616020343293,-2.138915403080861,7.684924393486209,11.5,8.333333333333334,10.833333333333334,2.314541572082644,-1.6352016585429399,10.050256769374418,6.544444444444444,-6.287134502923976,1.1684210526315788,10.3125,-2.2684523809523807,1.4190476190476193,3.667588325652842,-1.120152766207243,9.212258908139916,5.555555555555555,-0.6080808080808079,7.836363636363638,3.6666666666666665,-3.6606060606060606,6.672727272727274,2010-06-12 00:00:00
Aiemann Zahabi,1987,11,1092.1857185759507,1,0,0,68,68,0,11472.747371260692,8,386,39.005855855855856,-253.0,2553.863433617811,5570.0,2619.664362122918,6260.0,0.6,-5.0,0.0,0.0,0.3342618384401114,4.0,18.43057904004283,222.23333333333332,1669.001133730941,3174.0,336.5966172300434,-473.0,548.2656826568266,2869.0,2271.189366514496,2786.0,69.59568872493664,751.0,213.07837837837837,2033.0,271.3800413392006,56.63421694131339,291.25417560211275,273.7244490674384,57.66409497094987,289.9396459035114,1.8,-0.7538461538461536,503.44615384615383,210.80539545034034,58.10198996656142,353.29659451622103,236.02535111946878,-44.78566619654853,225.1889826839827,283.8083399219903,-130.89500936030635,91.29665071770336,265.9109014436891,52.67620845244422,292.7653070087551,195.18686868686868,102.75353535353537,413.56666666666666,95.32972972972973,9.329729729729731,420.0,2026-06-14 00:00:00
Melquizael Costa,1996,10,1079.60470511349,1,0,0,70,71,1,10406.81754850156,7,285,68.3108108108108,36.0,1618.5346758544156,3651.0,2222.404198634128,4002.0,31.84816735505745,-960.0,14.193114241001567,84.0,8.552112676056339,56.0,42.253145516742244,-1098.3999999999999,739.728425265531,-1574.0,423.8997171087134,2017.0,454.90653348017133,3208.0,1363.3784757226058,4957.0,136.3953575991365,-383.0,118.76084253267351,-923.0,180.12127643135517,-37.358585111266024,167.52013845737883,201.71921536214518,-32.65213521003906,150.62864942781576,150.96666666666667,-37.1047619047619,196.92857142857142,129.03637041832013,-19.56277140118644,236.4008581804934,277.0318730280374,21.729352019634057,129.69747899159663,275.2384504384504,-82.76154956154956,27.0,168.89673866381546,-35.823284282719555,180.279977053465,157.04679089026916,76.64490916983904,304.5981182795699,141.82857142857142,-13.201382488479263,229.9700460829493,2026-05-16 00:00:00
Mike Swick,1979,15,1069.941637071035,2,0,0,73,77,0,15488.953516654641,10,441,172.56701742280487,-154.0,3243.8411471956833,-5626.0,7029.372030437198,-5273.0,72.47230831802715,-1574.0,34.81105390609184,-426.0,2.4,36.0,257.4758320572582,-1345.3833333333334,2503.098868523511,-2123.0,380.7342253152437,-2572.0,360.0080533569284,-931.0,1676.806805382078,996.0,590.7783479685014,-4781.0,976.2559938451041,-1841.0,431.63202089730027,-94.65265090905584,713.7153281936438,613.8865068050773,-47.66481597054814,578.4486772243745,487.7142857142857,-216.8357142857143,535.45,357.1994182027987,-20.54397342799654,862.2566083692047,475.00769230769225,-321.41682139699384,443.5754862953139,420.2298941798942,-220.6779749624577,599.092130857648,339.5078945258902,-30.580163239714146,869.9119422343956,594.0397047397048,-125.87459047098781,520.0857047893074,559.1777777777777,-65.70671420083185,615.1155080213904,2015-07-11 00:00:00
Kwan Ho Kwak,1989,2,959.2594287973247,2,0,0,65,65,0,1967.1290758739392,0,55,0.0,-4.0,13.171887550200802,-24.0,13.571887550200803,-96.0,0.9638554216867469,-7.0,0.0,0.0,0.0,0.0,0.2027710843373494,-9.116666666666667,7.152610441767068,-42.0,1.6971887550200802,8.0,4.322088353413654,10.0,12.571887550200803,9.0,0.6,5.0,0.0,-38.0,2.080729166666667,-0.010031702898550598,2.9092391304347824,2.1069651741293534,-0.11398575391539617,2.7790490719552503,4.0,3.2666666666666666,4.266666666666667,1.5898058252427185,-0.42370768827079514,2.986486486486487,2.6470588235294117,1.2470588235294118,3.6,3.5416666666666665,-0.4583333333333335,1.0,2.1184407796101947,0.3117095200487465,3.1932687404385516,0.75,-3.25,1.0,0.0,-2.8461538461538463,2.1538461538461537,2017-06-17 00:00:00
Joseph Gigliotti,1993,2,961.6370583028191,2,0,0,71,71,0,2008.9776929688105,0,46,0.0,-1.0,5.761904761904762,-63.0,7.314285714285715,-129.0,1.019047619047619,1.0,0.06666666666666667,-5.0,0.0,0.0,0.6834920634920635,-13.533333333333333,2.571428571428571,-72.0,1.2857142857142856,3.0,1.9047619047619047,6.0,5.161904761904762,-9.0,0.5333333333333333,-14.0,0.06666666666666667,-40.0,1.4838709677419355,-0.7718835079613893,2.7442455242966752,1.7428571428571429,-0.869720060960937,2.3874227961819203,5.0,4.333333333333333,4.333333333333333,0.8846153846153846,-1.2943167943167941,2.821067821067821,5.0,0.5,0.5,2.6666666666666665,1.6666666666666665,4.0,1.3157894736842106,-0.19401444788441688,3.4901960784313726,0.8,-1.6835164835164833,2.5164835164835164,0.5,-4.243589743589744,0.2564102564102564,2016-12-09 00:00:00
Gabe Ruediger,1977,3,945.2822638074114,3,0,0,70,70,0,3038.717084590386,0,96,0.0,-11.0,25.982726872949645,-265.0,86.90181563964249,46.0,0.33240997229916897,-9.0,0.0,-4.0,0.0,0.0,1.8545706371191135,-24.916666666666664,16.247331826023608,-271.0,7.04882788274693,16.0,2.6865671641791042,-10.0,16.75959047736524,-144.0,8.558316450986066,-47.0,0.6648199445983379,-74.0,3.9267968056787934,-4.746505302049544,5.326697892271662,6.788861689106487,-2.2623835216214827,4.948754789272031,0.16666666666666666,-3.5,10.333333333333334,3.18984962406015,-5.132279227480467,5.677871148459384,7.428571428571429,-2.371428571428571,4.2,4.5,-3.25,6.25,3.3285714285714283,-4.661255411255412,6.01017316017316,4.457142857142856,-4.476190476190476,5.066666666666667,0.8,-7.119642857142857,6.080357142857142,2011-02-05 00:00:00
Harold Howard,0,1,980.0,1,0,0,74,74,0,1000,0,1994,0.0,0.0,1.3793103448275863,-4.0,2.0689655172413794,-4.0,0.0,-1.0,0.6896551724137931,1.0,0.0,0.0,0,0,1.3793103448275863,-4.0,0.0,0.0,0.0,0.0,0.6896551724137931,0.0,0.6896551724137931,1.0,0.0,-5.0,0.3333333333333333,-0.2121212121212121,0.4545454545454546,0.42857142857142855,-0.10989010989010989,0.46153846153846156,0.0,-1.0,0.0,0.3333333333333333,-0.2121212121212121,0.4545454545454546,0.0,0.0,1.0,0.0,0.0,1.0,0.25,-0.25,0.5,1.0,1.0,1.0,0.0,-0.5555555555555556,0.4444444444444444,1994-09-09 00:00:00
Kevin Casey,1981,4,968.4107684655899,2,0,0,71,77,1,4116.076422791273,1,136,0.0,-42.0,63.69926190330774,-824.0,95.61537929826704,-1276.0,0.26666666666666666,-32.0,0.2745995423340961,2.0,0.26666666666666666,4.0,7.119413381570683,18.5,32.49669920282891,-641.0,16.599773536214975,-128.0,14.602789164263866,-55.0,48.42362657071898,-133.0,9.765337849751242,-266.0,5.510297482837529,-425.0,13.325253145655726,-2.3344218786935,14.340324975650775,15.918885707395235,-1.4870804600463872,12.594033832558377,1.3333333333333333,-3.8095238095238093,24.857142857142858,9.557026713124275,-3.412096955999395,17.030876330876332,22.08730158730159,-2.2584415584415587,5.654256854256854,23.833333333333336,-0.7121212121212115,5.454545454545455,11.041473483645602,-0.9299550877829699,18.028571428571432,30.0,4.045912653975364,4.045912653975364,4.020833333333334,-15.927683687226153,10.051482979440514,2016-08-27 00:00:00
Don Shainis,1990,2,965.5028207786578,2,0,0,66,67,0,2081.6948112612927,0,65,0.0,0.0,19.333333333333336,-134.0,52.13333333333333,112.0,0.26666666666666666,-12.0,0.5333333333333333,7.0,0.5333333333333333,8.0,0.971111111111111,-14.783333333333333,6.933333333333334,-77.0,10.533333333333333,-29.0,1.8666666666666667,-28.0,9.733333333333334,-97.0,7.733333333333333,-33.0,1.8666666666666667,-4.0,2.9607843137254903,-0.7058823529411764,1.3333333333333335,3.7379679144385025,0.071301247771836,1.3333333333333335,1.3333333333333333,-1.866666666666667,1.7999999999999998,1.5294117647058822,-1.69281045751634,1.7777777777777777,3.9565217391304346,-0.5819397993311037,0.4615384615384617,2.5454545454545454,-0.9545454545454546,1.5,2.589041095890411,-0.7665144596651448,1.6444444444444444,3.6666666666666665,-0.8333333333333335,0.5,3.5,-0.05555555555555536,1.4444444444444446,2023-02-11 00:00:00
Cody Donovan,1981,4,957.9915561473529,3,0,0,75,74,0,3960.5329760274394,1,128,3.4505050505050505,7.0,163.01612105721435,-236.0,218.73009569662906,-754.0,3.4505050505050505,8.0,6.4646464646464645,32.0,0.0,-32.0,7.954694467729055,-6.966666666666669,111.58271122820736,-178.0,48.3880028799351,32.0,3.0454069490718703,-90.0,87.61897209302906,-3.0,71.07391664095296,-33.0,4.3232323232323235,-200.0,17.085754985754985,0.19553571992596352,13.109780734170979,19.02093768396266,-0.5789523684504513,10.400109947586888,9.0,0.0,21.0,14.274211711711711,-1.487972395740938,14.23781589254735,25.612698412698414,7.898412698412699,12.285714285714285,10.0,-13.5,6.5,14.191974691974693,2.0004162504162517,17.808441558441558,21.1280193236715,0.955976312918811,9.827956989247312,6.0476190476190474,-17.38095238095238,6.571428571428572,2014-07-19 00:00:00
Abdul-Kerim Edilov,1991,1,1017.830833912404,0,1,0,74,74,0,962.1689190702098,1,26,0.0,0.0,10.221238938053098,76.0,19.911504424778762,143.0,0.26548672566371684,2.0,0.13274336283185842,1.0,0.0,0.0,0.7323008849557522,5.516666666666667,7.831858407079646,58.0,2.1238938053097347,16.0,0.26548672566371684,2.0,1.1946902654867257,8.0,0.7964601769911505,6.0,8.230088495575222,62.0,0.616,0.539076923076923,0.9230769230769231,0.7142857142857143,0.380952380952381,0.6666666666666667,1.0,1.0,1.0,0.5619047619047619,0.4785714285714286,0.9166666666666666,0.9411764705882353,0.9411764705882353,1.0,0.6666666666666666,0.6666666666666666,1.0,0.4090909090909091,0.31818181818181823,0.9090909090909091,0.5,0.5,1.0,0.6813186813186813,0.6813186813186813,1.0,2017-09-02 00:00:00
David Onama,1994,9,1055.2603804729306,1,0,0,71,74,0,9233.422564591232,6,262,7.954901638445942,-36.0,1078.940508013106,277.0,1320.169395377742,-1450.0,19.324002704530088,-11.0,6.7620013522650435,-24.0,15.779144062688367,169.0,58.49766180339576,427.1333333333334,807.4614668958196,2171.0,110.72829825235915,-1082.0,160.7507428649272,-812.0,848.1368297099131,-737.0,52.475191116087714,-491.0,178.3284871871053,1505.0,119.09785127489423,-19.879576771840398,146.02257195326536,122.26488445397683,-33.967264919585574,128.7678506264376,86.0,48.07142857142857,247.07142857142856,107.97994139556555,-6.396972553113464,170.623086051321,99.97124183006537,-105.01964447661042,80.00911369332422,251.76923076923077,86.45158895158895,119.68235818235817,113.12538284654013,-18.36219306224321,153.51242409121664,154.5957839262187,-75.74905734362257,54.65515873015873,115.06643356643357,-85.07959817959818,84.85396825396826,2025-11-01 00:00:00
Jovan Leka,2002,1,1020.0,0,1,0,76,75,0,1000,1,24,0.4225352112676056,1.0,4.225352112676056,2.0,4.225352112676056,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.03333333333333333,3.380281690140845,6.0,0.4225352112676056,0.0,0.4225352112676056,-4.0,2.535211267605634,-2.0,0.8450704225352113,2.0,0.8450704225352113,2.0,0.625,0.18055555555555558,0.5555555555555556,0.625,0.18055555555555558,0.5555555555555556,0.0,0.0,1.0,0.6153846153846154,0.4487179487179488,0.8333333333333334,1.0,0.0,0.0,0.5,-0.5,0.0,0.6,0.15555555555555556,0.5555555555555556,1.0,1.0,1.0,0.5,0.5,1.0,2026-08-01 00:00:00
Tai Tuivasa,1993,18,988.7326010794624,7,0,0,74,75,1,18862.93323425338,8,507,208.12211357050137,-150.0,7332.380372017762,-47152.0,8708.21502942806,-99027.0,0.0,-3220.0,0.0,-457.0,0.0,-648.0,213.59751556016323,-5464.216666666667,4291.887556226659,-41086.0,939.928646240628,-7633.0,2100.5641695504764,1567.0,4933.055909833684,-35806.0,1605.7885675912703,4847.0,793.535894592808,-16193.0,1085.1978495120804,-252.90350374919507,770.8986467387246,1173.229954518929,-248.46613560402707,687.303909877044,0.0,-412.3560606060606,1696.6439393939395,882.684642626858,-361.26252655764773,865.0528308154943,1045.6759570494864,-99.49829369976426,963.8257492507493,1495.2565664302842,177.51197768569557,791.2554112554113,907.8543657040475,-247.09529678344214,954.0503375125103,1249.7760461760463,38.756018164841706,897.9799719887953,723.6666666666666,-614.5083001861262,770.8250331472071,2026-05-02 00:00:00
Michihiro Omigawa,1975,7,917.2741069555327,2,0,0,66,68,0,6972.738051996157,1,247,3.2666666666666666,49.0,318.4666666666667,-2618.0,649.5999999999999,18.0,10.466666666666667,-271.0,6.8,30.0,4.666666666666666,64.0,26.855555555555554,-99.45000000000002,246.46666666666667,-1927.0,40.0,-464.0,32.0,-227.0,267.4,-2120.0,27.266666666666666,-114.0,23.8,-384.0,60.992941854555056,5.559847050676572,84.56690519612152,82.6464361122008,19.464272597269055,76.81783648506826,31.5,-20.066666666666666,88.43333333333334,55.02384165422718,7.157490731676742,92.13364907744956,101.86666666666667,6.176190476190477,44.30952380952381,83.58333333333334,-24.662698412698408,31.753968253968257,53.385204024669434,2.6137217936278656,89.22851776895843,101.15122887864824,12.089227283751905,50.93799840510367,35.6547619047619,-17.472089504698204,86.8731485905399,2012-08-04 00:00:00
Luigi Fioravanti,1981,9,992.5422970139904,1,0,0,68,70,0,9201.5430008059,4,236,2.8425849212924605,-166.0,665.6812754111656,115.0,1262.9768695304704,3764.0,71.64699263479108,937.0,24.80440771349862,206.0,0.9411764705882353,0.0,78.49276034328601,849.35,356.47489914244034,-147.0,94.9294642400952,-894.0,214.27691202863008,1156.0,403.1765611801951,-70.0,143.21954438838554,-158.0,119.28516984258492,343.0,133.39715648699553,24.224087278500562,175.82693079150505,158.26593899243133,19.241065380875742,145.9751263884444,109.78333333333333,68.49761904761905,243.71428571428572,103.14791542097255,29.476361443059552,211.328446022087,200.96428571428572,9.513408521303255,93.54912280701754,208.25,38.304761904761904,115.0547619047619,113.65075520970258,38.32035287278724,209.6695976630847,149.25104816119995,-53.73461519505163,82.01433664374841,66.40459770114941,-88.79085684430513,129.80454545454546,2009-02-07 00:00:00
Carlos Eduardo Rocha,1981,3,981.7834016416659,2,0,0,70,73,0,3049.2431782558865,1,90,0.0,0.0,16.651063829787233,-152.0,32.60992907801418,-758.0,0.0,-41.0,0.9588652482269504,9.0,0.6921985815602837,5.0,1.1213238770685579,-95.81666666666666,4.358865248226951,-167.0,5.333333333333333,27.0,6.95886524822695,-12.0,9.5177304964539,18.0,6.866666666666666,-38.0,0.26666666666666666,-132.0,5.740398293029872,-1.59745000418375,6.662151702786378,7.236363636363637,-2.2410619506143545,4.522574413022008,0.0,-6.1,7.9,2.211640211640211,-3.99663102531955,7.791728763040239,8.8,-1.016666666666666,4.183333333333334,12.588235294117647,3.116806722689076,4.5285714285714285,3.933540372670807,-0.2719420834695435,9.794517543859648,8.071428571428571,-1.5747252747252753,4.3538461538461535,2.0,-6.633333333333333,5.366666666666667,2012-06-08 00:00:00
Diego Rivas,1991,4,996.7989535320795,2,0,0,68,69,0,4023.127089628896,2,101,0.7430340557275541,4.0,44.381836945304435,-346.0,53.40123839009288,-724.0,3.6097007223942206,16.0,2.2666666666666666,6.0,0.8,-9.0,4.076081871345028,-81.43333333333334,21.6485036119711,-232.0,11.2,-43.0,11.533333333333333,-71.0,24.80970072239422,-249.0,14.6,92.0,4.972136222910216,-189.0,13.446764556318332,-1.3570249650795794,15.196210478602088,14.596889776889778,-2.890500403988776,12.512609819121447,20.06666666666667,8.15,18.083333333333336,11.422950734971195,0.18168089370135432,18.75873015873016,11.588235294117647,-6.429233511586453,11.982531194295902,21.256410256410255,-8.743589743589743,0.0,8.265869094901353,-3.400479049707661,18.333651855390986,24.523809523809526,8.273809523809524,13.75,29.5,6.252777777777778,6.752777777777778,2018-05-19 00:00:00
Godofredo Pepey,1987,11,993.1995834984684,2,0,0,67,73,0,11168.516411396215,5,304,9.433962264150944,-396.0,1456.7953273826283,-5698.0,1893.6042492737827,-18407.0,29.10454686050108,-402.0,92.92887282752173,412.0,15.11024292160576,95.0,67.46169639819384,-685.6666666666667,1160.939476834879,-5069.0,219.76149081360938,153.0,76.09435973413997,-782.0,977.4668407398223,-2673.0,374.0049449907521,-77.0,105.32354165205396,-2948.0,194.66645137732758,-29.888462210287067,281.44508641238536,230.96838777820247,-47.626379281014714,227.40523294078284,45.0,-145.66666666666669,315.3333333333333,161.5030442698862,-35.94967510165547,308.54728062845834,251.91666666666669,32.35606060606061,286.43939393939394,274.2358974358974,21.56089743589743,253.325,152.18443036384429,-8.089813473023248,345.7257561631325,354.969696969697,192.0530303030303,343.08333333333337,87.12583732057416,-181.3328461528152,237.54131652661064,2018-01-27 00:00:00
Sebastian Szalay,1994,1,980.0,1,0,0,66,66,0,1000,0,32,0.0,-1.0,5.72463768115942,34.0,5.797101449275362,34.0,0.07246376811594203,1.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666667,3.4057971014492754,26.0,1.7391304347826086,13.0,0.5797101449275363,-5.0,5.652173913043478,37.0,0.07246376811594203,0.0,0.0,-3.0,0.3872549019607843,0.009103641456582656,0.6218487394957983,0.3902439024390244,0.0069105691056910445,0.6166666666666667,1.0,1.0,1.0,0.31333333333333335,0.06914728682170546,0.7558139534883721,0.5217391304347826,-0.08937198067632857,0.38888888888888884,1.0,0.1333333333333333,0.1333333333333333,0.38613861386138615,0.0200671852899576,0.6339285714285714,1.0,0.6666666666666667,0.6666666666666667,0.0,-0.75,0.25,2026-01-31 00:00:00
