id,event,date,fighter_name,fighter_weight,fighter_height,fighter_reach,fighter_dob,fighter_kd_differential,fighter_str_differential,fighter_td_differential,fighter_sub_differential,fighter_winrate,fighter_winstreak,fighter_losestreak,fighter_totalfights,fighter_totalwins,fighter_record,fighter_titlefights,fighter_titlewins,fighter_age_deviation,fighter_elo,fighter_opp_avg_elo,fighter_kowin,fighter_koloss,fighter_subwin,fighter_subloss,fighter_udecwin,fighter_udecloss,fighter_sdecwin,fighter_sdecloss,fighter_mdecwin,fighter_mdecloss,opponent_name,opponent_weight,opponent_height,opponent_reach,opponent_dob,opponent_kd_differential,opponent_str_differential,opponent_td_differential,opponent_sub_differential,opponent_winrate,opponent_winstreak,opponent_losestreak,opponent_totalfights,opponent_totalwins,opponent_record,opponent_titlefights,opponent_titlewins,opponent_age_deviation,opponent_elo,opponent_opp_avg_elo,opponent_kowin,opponent_koloss,opponent_subwin,opponent_subloss,opponent_udecwin,opponent_udecloss,opponent_sdecwin,opponent_sdecloss,opponent_mdecwin,opponent_mdecloss,result,method,round,time
,,unknown,Vitor Petrino,,,,"Aug 28, 1997",0.0,6.333333333333333,1.6666666666666667,0.6666666666666666,1.0,6,0,6,6,,0,0,320,1083.6254260994665,977.7760158491263,1,1,1,1,1,1,0,0,0,0,Modestas Bukauskas,,,,"Feb 10, 1994",-0.5,-6.666666666666667,-0.5,0.0,0.5,4,0,12,6,,0,0,1594,1016.0177705236898,1018.787976476132,3,3,0,0,2,2,1,1,0,0,unknown,,,
,,unknown,Modestas Bukauskas,,,,"Feb 10, 1994",-0.5,-6.666666666666667,-0.5,0.0,0.5,4,0,12,6,,0,0,1594,1016.0177705236898,1018.787976476132,3,3,0,0,2,2,1,1,0,0,Vitor Petrino,,,,"Aug 28, 1997",0.0,6.333333333333333,1.6666666666666667,0.6666666666666666,1.0,6,0,6,6,,0,0,320,1083.6254260994665,977.7760158491263,1,1,1,1,1,1,0,0,0,0,unknown,,,
,,unknown,Angela Hill,,,,"Jan 12, 1985",0.043478260869565216,7.0,-0.6086956521739131,0.0,0.43478260869565216,0,2,46,20,,0,0,4882,992.2815698838976,1023.3746328991211,2,2,2,2,15,15,4,4,0,0,Denise Gomes,,,,"Dec 30, 1999",0.5,18.75,-0.5,0.75,0.75,4,0,8,6,,0,0,534,1064.3913386332201,1012.5510948778638,2,2,0,0,2,2,0,0,0,0,unknown,,,
,,unknown,Denise Gomes,,,,"Dec 30, 1999",0.5,18.75,-0.5,0.75,0.75,4,0,8,6,,0,0,534,1064.3913386332201,1012.5510948778638,2,2,0,0,2,2,0,0,0,0,Angela Hill,,,,"Jan 12, 1985",0.043478260869565216,7.0,-0.6086956521739131,0.0,0.43478260869565216,0,2,46,20,,0,0,4882,992.2815698838976,1023.3746328991211,2,2,2,2,15,15,4,4,0,0,unknown,,,
,,unknown,Islam Makhachev,,,,"Oct 27, 1991",0.07142857142857142,11.071428571428571,2.0714285714285716,0.42857142857142855,0.9285714285714286,24,0,28,26,,4,4,2305,1353.4701917261814,1116.8742716965942,3,3,6,6,5,5,0,0,0,0,Alexander Volkanovski,,,,"Sep 29, 1988",0.35714285714285715,49.785714285714285,1.2857142857142858,0.0,0.9285714285714286,2,0,28,26,,14,12,3575,1359.7815379413832,1173.8421229522755,5,5,0,0,8,8,1,1,0,0,unknown,,,
,,unknown,Alexander Volkanovski,,,,"Sep 29, 1988",0.35714285714285715,49.785714285714285,1.2857142857142858,0.0,0.9285714285714286,2,0,28,26,,14,12,3575,1359.7815379413832,1173.8421229522755,5,5,0,0,8,8,1,1,0,0,Islam Makhachev,,,,"Oct 27, 1991",0.07142857142857142,11.071428571428571,2.0714285714285716,0.42857142857142855,0.9285714285714286,24,0,28,26,,4,4,2305,1353.4701917261814,1116.8742716965942,3,3,6,6,5,5,0,0,0,0,unknown,,,
,,unknown,Khamzat Chimaev,,,,"May 01, 1994",0.3333333333333333,16.666666666666668,1.3333333333333333,1.1666666666666667,1.0,12,0,12,12,,0,0,1234,1193.8804117388956,1070.8214290840835,2,2,3,3,1,1,0,0,0,0,Kamaru Usman,,,,"May 11, 1987",0.5294117647058824,30.11764705882353,3.411764705882353,-0.23529411764705882,0.8823529411764706,0,4,34,30,,18,14,3970,1341.612645200964,1176.9032913622764,5,5,1,1,10,10,0,0,1,1,unknown,,,
,,unknown,Kamaru Usman,,,,"May 11, 1987",0.5294117647058824,30.11764705882353,3.411764705882353,-0.23529411764705882,0.8823529411764706,0,4,34,30,,18,14,3970,1341.612645200964,1176.9032913622764,5,5,1,1,10,10,0,0,1,1,Khamzat Chimaev,,,,"May 01, 1994",0.3333333333333333,16.666666666666668,1.3333333333333333,1.1666666666666667,1.0,12,0,12,12,,0,0,1234,1193.8804117388956,1070.8214290840835,2,2,3,3,1,1,0,0,0,0,unknown,,,
,,unknown,Magomed Ankalaev,,,,"Jun 02, 1992",0.45454545454545453,17.363636363636363,0.5454545454545454,-0.09090909090909091,0.8181818181818182,18,0,22,18,,2,0,2023,1234.0238304202562,1064.5354526387991,5,5,1,1,4,4,0,0,0,0,Johnny Walker,,,,"Mar 30, 1992",0.0,9.25,-0.4166666666666667,0.5,0.6666666666666666,6,0,24,16,,0,0,2241,1140.5138649461614,1076.7192689027731,7,7,1,1,4,4,0,0,0,0,unknown,,,
,,unknown,Johnny Walker,,,,"Mar 30, 1992",0.0,9.25,-0.4166666666666667,0.5,0.6666666666666666,6,0,24,16,,0,0,2241,1140.5138649461614,1076.7192689027731,7,7,1,1,4,4,0,0,0,0,Magomed Ankalaev,,,,"Jun 02, 1992",0.45454545454545453,17.363636363636363,0.5454545454545454,-0.09090909090909091,0.8181818181818182,18,0,22,18,,2,0,2023,1234.0238304202562,1064.5354526387991,5,5,1,1,4,4,0,0,0,0,unknown,,,
,,unknown,Muhammad Mokaev,,,,"Jul 30, 2000",0.25,3.0,5.0,0.25,1.0,8,0,8,8,,0,0,859,1111.2243717716676,991.2220734259653,0,0,3,3,1,1,0,0,0,0,Tim Elliott,,,,"Dec 24, 1986",0.1111111111111111,9.0,2.0555555555555554,0.05555555555555555,0.4444444444444444,4,0,36,16,,2,0,4185,1044.5471954303462,1050.9554975083106,0,0,5,5,13,13,0,0,0,0,unknown,,,
,,unknown,Tim Elliott,,,,"Dec 24, 1986",0.1111111111111111,9.0,2.0555555555555554,0.05555555555555555,0.4444444444444444,4,0,36,16,,2,0,4185,1044.5471954303462,1050.9554975083106,0,0,5,5,13,13,0,0,0,0,Muhammad Mokaev,,,,"Jul 30, 2000",0.25,3.0,5.0,0.25,1.0,8,0,8,8,,0,0,859,1111.2243717716676,991.2220734259653,0,0,3,3,1,1,0,0,0,0,unknown,,,
,,unknown,Javid Basharat,,,,"Sep 07, 1995",0.0,49.5,1.0,0.25,1.0,8,0,8,8,,0,0,866,1116.3964726134566,1006.2073208064526,0,0,1,1,3,3,0,0,0,0,Victor Henry,,,,"May 04, 1987",0.0,40.333333333333336,-2.0,0.6666666666666666,0.6666666666666666,2,0,6,4,,0,0,3970,1046.7515890016637,1067.6395906028336,0,0,0,0,2,2,1,1,0,0,unknown,,,
,,unknown,Victor Henry,,,,"May 04, 1987",0.0,40.333333333333336,-2.0,0.6666666666666666,0.6666666666666666,2,0,6,4,,0,0,3970,1046.7515890016637,1067.6395906028336,0,0,0,0,2,2,1,1,0,0,Javid Basharat,,,,"Sep 07, 1995",0.0,49.5,1.0,0.25,1.0,8,0,8,8,,0,0,866,1116.3964726134566,1006.2073208064526,0,0,1,1,3,3,0,0,0,0,unknown,,,
,,unknown,Edson Barboza,,,,"Jan 21, 1986",0.32142857142857145,-1.4285714285714286,-0.5357142857142857,-0.17857142857142858,0.6071428571428571,2,0,56,34,,0,0,4473,1131.0450541843716,1114.9381158480924,13,13,2,2,9,9,3,3,1,1,Sodiq Yusuff,,,,"May 19, 1993",0.25,16.875,-0.625,0.375,0.875,4,0,16,14,,0,0,1602,1171.7999827601834,1057.2830876238545,2,2,1,1,5,5,0,0,0,0,unknown,,,
,,unknown,Sodiq Yusuff,,,,"May 19, 1993",0.25,16.875,-0.625,0.375,0.875,4,0,16,14,,0,0,1602,1171.7999827601834,1057.2830876238545,2,2,1,1,5,5,0,0,0,0,Edson Barboza,,,,"Jan 21, 1986",0.32142857142857145,-1.4285714285714286,-0.5357142857142857,-0.17857142857142858,0.6071428571428571,2,0,56,34,,0,0,4473,1131.0450541843716,1114.9381158480924,13,13,2,2,9,9,3,3,1,1,unknown,,,
,,unknown,Viviane Araujo,,,,"Nov 21, 1986",0.0,-12.88888888888889,1.4444444444444444,0.6666666666666666,0.5555555555555556,0,4,18,10,,0,0,4127,1029.8414636243608,1048.1729972131486,1,1,0,0,8,8,0,0,0,0,Jennifer Maia,,,,"Oct 06, 1988",0.0,-4.2727272727272725,-1.0909090909090908,0.09090909090909091,0.5454545454545454,4,0,22,12,,2,0,3456,1078.5356152906352,1066.9768011313613,0,0,1,1,10,10,0,0,0,0,unknown,,,
,,unknown,Jennifer Maia,,,,"Oct 06, 1988",0.0,-4.2727272727272725,-1.0909090909090908,0.09090909090909091,0.5454545454545454,4,0,22,12,,2,0,3456,1078.5356152906352,1066.9768011313613,0,0,1,1,10,10,0,0,0,0,Viviane Araujo,,,,"Nov 21, 1986",0.0,-12.88888888888889,1.4444444444444444,0.6666666666666666,0.5555555555555556,0,4,18,10,,0,0,4127,1029.8414636243608,1048.1729972131486,1,1,0,0,8,8,0,0,0,0,unknown,,,
,,unknown,Jonathan Martinez,,,,"Apr 20, 1994",0.25,11.083333333333334,-0.5,-0.25,0.75,10,0,24,18,,0,0,1427,1176.8215594784338,1025.0190259190792,4,4,0,0,7,7,1,1,0,0,Adrian Yanez,,,,"Nov 29, 1993",0.7142857142857143,5.285714285714286,0.0,0.0,0.8571428571428571,0,2,14,12,,0,0,1597,1122.825271390951,1018.419649047026,6,6,0,0,0,0,1,1,0,0,unknown,,,
,,unknown,Adrian Yanez,,,,"Nov 29, 1993",0.7142857142857143,5.285714285714286,0.0,0.0,0.8571428571428571,0,2,14,12,,0,0,1597,1122.825271390951,1018.419649047026,6,6,0,0,0,0,1,1,0,0,Jonathan Martinez,,,,"Apr 20, 1994",0.25,11.083333333333334,-0.5,-0.25,0.75,10,0,24,18,,0,0,1427,1176.8215594784338,1025.0190259190792,4,4,0,0,7,7,1,1,0,0,unknown,,,
,,unknown,Michel Pereira,,,,"Oct 06, 1993",0.25,17.125,1.25,0.25,0.75,10,0,16,12,,0,0,1329,1137.1598348801394,1039.0442177110367,1,1,1,1,4,4,1,1,0,0,Andre Petroski,,,,"Jun 12, 1991",0.2,8.2,3.2,1.8,1.0,10,0,10,10,,0,0,2631,1136.3416755406843,996.8666242874797,1,1,2,2,1,1,1,1,0,0,unknown,,,
,,unknown,Andre Petroski,,,,"Jun 12, 1991",0.2,8.2,3.2,1.8,1.0,10,0,10,10,,0,0,2631,1136.3416755406843,996.8666242874797,1,1,2,2,1,1,1,1,0,0,Michel Pereira,,,,"Oct 06, 1993",0.25,17.125,1.25,0.25,0.75,10,0,16,12,,0,0,1329,1137.1598348801394,1039.0442177110367,1,1,1,1,4,4,1,1,0,0,unknown,,,
,,unknown,Christian Rodriguez,,,,"Dec 17, 1997",0.0,14.25,-2.5,0.25,0.75,4,0,8,6,,0,0,118,1063.1037428304537,1009.9358369717279,0,0,1,1,3,3,0,0,0,0,Cameron Saaiman,,,,"Dec 20, 2000",0.5,33.25,-0.75,0.25,1.0,8,0,8,8,,0,0,890,1107.2217907603663,979.4093553688849,3,3,0,0,0,0,0,0,1,1,unknown,,,
,,unknown,Cameron Saaiman,,,,"Dec 20, 2000",0.5,33.25,-0.75,0.25,1.0,8,0,8,8,,0,0,890,1107.2217907603663,979.4093553688849,3,3,0,0,0,0,0,0,1,1,Christian Rodriguez,,,,"Dec 17, 1997",0.0,14.25,-2.5,0.25,0.75,4,0,8,6,,0,0,118,1063.1037428304537,1009.9358369717279,0,0,1,1,3,3,0,0,0,0,unknown,,,
,,unknown,Darren Elkins,,,,"May 16, 1984",-0.14814814814814814,2.1481481481481484,1.2962962962962963,0.18518518518518517,0.6296296296296297,0,2,54,34,,0,0,4955,1085.9348168346123,1055.030873448984,7,7,3,3,15,15,2,2,0,0,TJ Brown,,,,"May 22, 1990",-0.5,6.25,1.25,0.5,0.5,0,2,16,8,,0,0,2891,995.2836367283095,998.6923164753825,0,0,4,4,3,3,1,1,0,0,unknown,,,
,,unknown,TJ Brown,,,,"May 22, 1990",-0.5,6.25,1.25,0.5,0.5,0,2,16,8,,0,0,2891,995.2836367283095,998.6923164753825,0,0,4,4,3,3,1,1,0,0,Darren Elkins,,,,"May 16, 1984",-0.14814814814814814,2.1481481481481484,1.2962962962962963,0.18518518518518517,0.6296296296296297,0,2,54,34,,0,0,4955,1085.9348168346123,1055.030873448984,7,7,3,3,15,15,2,2,0,0,unknown,,,
,,unknown,Chris Gutierrez,,,,"Apr 22, 1991",0.4,23.6,-0.6,-0.2,0.7,0,2,20,14,,0,0,2556,1134.7407262227352,1032.6130545852493,3,3,1,1,3,3,2,2,0,0,Alatengheili,,,,"Dec 14, 1991",0.16666666666666666,-20.666666666666668,1.0,-0.16666666666666666,0.6666666666666666,4,0,12,8,,0,0,2103,1081.4265124240437,1002.7676353901414,1,1,0,0,3,3,1,1,0,0,unknown,,,
,,unknown,Alatengheili,,,,"Dec 14, 1991",0.16666666666666666,-20.666666666666668,1.0,-0.16666666666666666,0.6666666666666666,4,0,12,8,,0,0,2103,1081.4265124240437,1002.7676353901414,1,1,0,0,3,3,1,1,0,0,Chris Gutierrez,,,,"Apr 22, 1991",0.4,23.6,-0.6,-0.2,0.7,0,2,20,14,,0,0,2556,1134.7407262227352,1032.6130545852493,3,3,1,1,3,3,2,2,0,0,unknown,,,
,,unknown,Emily Ducote,,,,"Jan 01, 1994",0.0,-26.0,-0.3333333333333333,0.0,0.3333333333333333,0,4,6,2,,0,0,1606,971.8184450134042,1027.4002770141644,0,0,0,0,3,3,0,0,0,0,Ashley Yoder,,,,"Oct 20, 1987",0.1,-10.2,0.5,0.1,0.3,0,4,20,6,,0,0,3213,908.3849526371047,995.4378089201473,0,0,0,0,7,7,3,3,0,0,unknown,,,
,,unknown,Ashley Yoder,,,,"Oct 20, 1987",0.1,-10.2,0.5,0.1,0.3,0,4,20,6,,0,0,3213,908.3849526371047,995.4378089201473,0,0,0,0,7,7,3,3,0,0,Emily Ducote,,,,"Jan 01, 1994",0.0,-26.0,-0.3333333333333333,0.0,0.3333333333333333,0,4,6,2,,0,0,1606,971.8184450134042,1027.4002770141644,0,0,0,0,3,3,0,0,0,0,unknown,,,
,,unknown,Bobby Green,,,,"Sep 09, 1986",0.034482758620689655,24.413793103448278,0.10344827586206896,-0.06896551724137931,0.5517241379310345,4,0,58,32,,0,0,4417,1162.0041018278566,1086.3734779500721,6,6,5,5,12,12,4,4,0,0,Grant Dawson,,,,"Feb 20, 1994",0.0,7.818181818181818,2.4545454545454546,0.7272727272727273,0.8181818181818182,0,2,22,18,,0,0,1696,1190.9172046562,1054.1974091753148,2,2,5,5,3,3,0,0,0,0,unknown,,,
,,unknown,Grant Dawson,,,,"Feb 20, 1994",0.0,7.818181818181818,2.4545454545454546,0.7272727272727273,0.8181818181818182,0,2,22,18,,0,0,1696,1190.9172046562,1054.1974091753148,2,2,5,5,3,3,0,0,0,0,Bobby Green,,,,"Sep 09, 1986",0.034482758620689655,24.413793103448278,0.10344827586206896,-0.06896551724137931,0.5517241379310345,4,0,58,32,,0,0,4417,1162.0041018278566,1086.3734779500721,6,6,5,5,12,12,4,4,0,0,unknown,,,
,,unknown,Joe Pyfer,,,,"Sep 17, 1996",0.4,6.6,0.8,0.2,0.8,8,0,10,8,,0,0,756,1088.3182073027563,990.3353416218433,4,4,1,1,0,0,0,0,0,0,Abdul Razak Alhassan,,,,"Aug 11, 1985",0.5833333333333334,-4.75,-1.8333333333333333,-0.25,0.5,0,2,24,12,,0,0,4811,991.1252170387146,1011.7063816270888,7,7,1,1,2,2,2,2,0,0,unknown,,,
,,unknown,Abdul Razak Alhassan,,,,"Aug 11, 1985",0.5833333333333334,-4.75,-1.8333333333333333,-0.25,0.5,0,2,24,12,,0,0,4811,991.1252170387146,1011.7063816270888,7,7,1,1,2,2,2,2,0,0,Joe Pyfer,,,,"Sep 17, 1996",0.4,6.6,0.8,0.2,0.8,8,0,10,8,,0,0,756,1088.3182073027563,990.3353416218433,4,4,1,1,0,0,0,0,0,0,unknown,,,
,,unknown,Joaquin Buckley,,,,"Apr 27, 1994",0.2727272727272727,5.545454545454546,0.2727272727272727,-0.18181818181818182,0.6363636363636364,4,0,22,14,,0,0,1630,1102.1803150407811,1041.799646546761,8,8,0,0,2,2,1,1,0,0,Alex Morono,,,,"Aug 16, 1990",0.05263157894736842,9.947368421052632,-0.631578947368421,0.2631578947368421,0.631578947368421,0,2,38,24,,0,0,2980,1122.1117527254378,1037.0497796487916,4,4,2,2,10,10,2,2,0,0,unknown,,,
,,unknown,Alex Morono,,,,"Aug 16, 1990",0.05263157894736842,9.947368421052632,-0.631578947368421,0.2631578947368421,0.631578947368421,0,2,38,24,,0,0,2980,1122.1117527254378,1037.0497796487916,4,4,2,2,10,10,2,2,0,0,Joaquin Buckley,,,,"Apr 27, 1994",0.2727272727272727,5.545454545454546,0.2727272727272727,-0.18181818181818182,0.6363636363636364,4,0,22,14,,0,0,1630,1102.1803150407811,1041.799646546761,8,8,0,0,2,2,1,1,0,0,unknown,,,
,,unknown,Drew Dober,,,,"Oct 19, 1988",0.30434782608695654,0.9130434782608695,-0.7391304347826086,-0.2608695652173913,0.6086956521739131,2,0,46,28,,0,0,3646,1146.571176085218,1032.4785764072578,11,11,5,5,6,6,0,0,0,0,Ricky Glenn,,,,"Apr 12, 1989",0.0,-1.7,-1.0,0.0,0.4,0,4,20,8,,0,0,3471,1003.1743859732663,1065.0637219409496,3,3,0,0,4,4,2,2,0,0,unknown,,,
,,unknown,Ricky Glenn,,,,"Apr 12, 1989",0.0,-1.7,-1.0,0.0,0.4,0,4,20,8,,0,0,3471,1003.1743859732663,1065.0637219409496,3,3,0,0,4,4,2,2,0,0,Drew Dober,,,,"Oct 19, 1988",0.30434782608695654,0.9130434782608695,-0.7391304347826086,-0.2608695652173913,0.6086956521739131,2,0,46,28,,0,0,3646,1146.571176085218,1032.4785764072578,11,11,5,5,6,6,0,0,0,0,unknown,,,
,,unknown,Bill Algeo,,,,"Jun 09, 1989",0.2222222222222222,22.444444444444443,-2.0,-0.5555555555555556,0.5555555555555556,4,0,18,10,,0,0,3413,1068.7014410573956,1036.700824304451,1,1,1,1,6,6,1,1,0,0,Alexander Hernandez,,,,"Oct 01, 1992",0.08333333333333333,-2.5833333333333335,0.08333333333333333,-0.16666666666666666,0.5,0,2,24,12,,0,0,2203,1038.2425433709393,1103.0445902628642,6,6,1,1,5,5,0,0,0,0,unknown,,,
,,unknown,Alexander Hernandez,,,,"Oct 01, 1992",0.08333333333333333,-2.5833333333333335,0.08333333333333333,-0.16666666666666666,0.5,0,2,24,12,,0,0,2203,1038.2425433709393,1103.0445902628642,6,6,1,1,5,5,0,0,0,0,Bill Algeo,,,,"Jun 09, 1989",0.2222222222222222,22.444444444444443,-2.0,-0.5555555555555556,0.5555555555555556,4,0,18,10,,0,0,3413,1068.7014410573956,1036.700824304451,1,1,1,1,6,6,1,1,0,0,unknown,,,
,,unknown,Karolina Kowalkiewicz,,,,"Oct 15, 1985",-0.0625,4.75,-0.625,-0.0625,0.5625,8,0,32,18,,2,0,4746,1078.1533317021779,1045.94959115761,1,1,3,3,10,10,2,2,0,0,Diana Belbita,,,,"Jun 26, 1996",0.16666666666666666,2.0,-1.0,-0.6666666666666666,0.3333333333333333,0,2,12,4,,0,0,839,951.5791288361296,998.8017584032399,0,0,1,1,5,5,0,0,0,0,unknown,,,
,,unknown,Diana Belbita,,,,"Jun 26, 1996",0.16666666666666666,2.0,-1.0,-0.6666666666666666,0.3333333333333333,0,2,12,4,,0,0,839,951.5791288361296,998.8017584032399,0,0,1,1,5,5,0,0,0,0,Karolina Kowalkiewicz,,,,"Oct 15, 1985",-0.0625,4.75,-0.625,-0.0625,0.5625,8,0,32,18,,2,0,4746,1078.1533317021779,1045.94959115761,1,1,3,3,10,10,2,2,0,0,unknown,,,
,,unknown,Nate Maness,,,,"Jun 27, 1991",0.16666666666666666,-16.833333333333332,-0.6666666666666666,-0.16666666666666666,0.6666666666666666,2,0,12,8,,0,0,2665,1053.649122277409,1023.7694366055367,2,2,2,2,2,2,0,0,0,0,Mateus Mendonca,,,,"Jan 17, 1999",0.6666666666666666,-29.0,-0.3333333333333333,0.0,0.3333333333333333,0,4,6,2,,0,0,96,976.3976914561852,1044.6275008576602,2,2,0,0,1,1,0,0,0,0,unknown,,,
,,unknown,Mateus Mendonca,,,,"Jan 17, 1999",0.6666666666666666,-29.0,-0.3333333333333333,0.0,0.3333333333333333,0,4,6,2,,0,0,96,976.3976914561852,1044.6275008576602,2,2,0,0,1,1,0,0,0,0,Nate Maness,,,,"Jun 27, 1991",0.16666666666666666,-16.833333333333332,-0.6666666666666666,-0.16666666666666666,0.6666666666666666,2,0,12,8,,0,0,2665,1053.649122277409,1023.7694366055367,2,2,2,2,2,2,0,0,0,0,unknown,,,
,,unknown,Vanessa Demopoulos,,,,"Sep 22, 1988",0.0,-21.428571428571427,-0.5714285714285714,0.5714285714285714,0.5714285714285714,2,0,14,8,,0,0,3673,1036.2519512949902,998.5569346609324,0,0,1,1,5,5,1,1,0,0,Kanako Murata,,,,"Aug 10, 1993",0.0,-3.3333333333333335,3.0,0.3333333333333333,0.3333333333333333,0,4,6,2,,0,0,1890,965.9776182666901,1002.8910014764965,1,1,0,0,2,2,0,0,0,0,unknown,,,
,,unknown,Kanako Murata,,,,"Aug 10, 1993",0.0,-3.3333333333333335,3.0,0.3333333333333333,0.3333333333333333,0,4,6,2,,0,0,1890,965.9776182666901,1002.8910014764965,1,1,0,0,2,2,0,0,0,0,Vanessa Demopoulos,,,,"Sep 22, 1988",0.0,-21.428571428571427,-0.5714285714285714,0.5714285714285714,0.5714285714285714,2,0,14,8,,0,0,3673,1036.2519512949902,998.5569346609324,0,0,1,1,5,5,1,1,0,0,unknown,,,
,,unknown,Aoriqileng,,,,"Jun 25, 1993",-0.16666666666666666,-2.6666666666666665,-0.8333333333333334,-0.5,0.5,2,0,12,6,,0,0,1936,1005.5999125931845,987.8928420960478,2,2,0,0,4,4,0,0,0,0,Johnny Munoz,,,,"Feb 16, 1993",-0.3333333333333333,-2.5,0.8333333333333334,1.3333333333333333,0.3333333333333333,0,4,12,4,,0,0,2065,945.1069914022175,1006.5870496460599,1,1,1,1,4,4,0,0,0,0,unknown,,,
,,unknown,Johnny Munoz,,,,"Feb 16, 1993",-0.3333333333333333,-2.5,0.8333333333333334,1.3333333333333333,0.3333333333333333,0,4,12,4,,0,0,2065,945.1069914022175,1006.5870496460599,1,1,1,1,4,4,0,0,0,0,Aoriqileng,,,,"Jun 25, 1993",-0.16666666666666666,-2.6666666666666665,-0.8333333333333334,-0.5,0.5,2,0,12,6,,0,0,1936,1005.5999125931845,987.8928420960478,2,2,0,0,4,4,0,0,0,0,unknown,,,
,,unknown,JJ Aldrich,,,,"Sep 29, 1992",0.0,-6.571428571428571,-0.21428571428571427,-0.07142857142857142,0.6428571428571429,4,0,28,18,,0,0,2205,1080.3065264387924,1002.4936059831128,2,2,1,1,9,9,2,2,0,0,Montana De La Rosa,,,,"Feb 14, 1995",0.09090909090909091,-6.090909090909091,0.8181818181818182,0.36363636363636365,0.45454545454545453,0,6,22,10,,0,0,1337,991.5390923107423,1040.9931156832156,1,1,4,4,5,5,0,0,0,0,unknown,,,
,,unknown,Montana De La Rosa,,,,"Feb 14, 1995",0.09090909090909091,-6.090909090909091,0.8181818181818182,0.36363636363636365,0.45454545454545453,0,6,22,10,,0,0,1337,991.5390923107423,1040.9931156832156,1,1,4,4,5,5,0,0,0,0,JJ Aldrich,,,,"Sep 29, 1992",0.0,-6.571428571428571,-0.21428571428571427,-0.07142857142857142,0.6428571428571429,4,0,28,18,,0,0,2205,1080.3065264387924,1002.4936059831128,2,2,1,1,9,9,2,2,0,0,unknown,,,
,,unknown,Mateusz Gamrot,,,,"Dec 11, 1990",-0.375,-2.375,3.25,0.125,0.75,4,0,16,12,,0,0,2849,1168.7159494212024,1111.4058800235,3,3,1,1,2,2,2,2,0,0,Rafael Fiziev,,,,"Mar 05, 1993",0.1111111111111111,-0.8888888888888888,-0.3333333333333333,0.0,0.6666666666666666,0,4,18,12,,0,0,2034,1117.4027512205098,1097.0818965602634,5,5,0,0,3,3,0,0,1,1,unknown,,,
,,unknown,Rafael Fiziev,,,,"Mar 05, 1993",0.1111111111111111,-0.8888888888888888,-0.3333333333333333,0.0,0.6666666666666666,0,4,18,12,,0,0,2034,1117.4027512205098,1097.0818965602634,5,5,0,0,3,3,0,0,1,1,Mateusz Gamrot,,,,"Dec 11, 1990",-0.375,-2.375,3.25,0.125,0.75,4,0,16,12,,0,0,2849,1168.7159494212024,1111.4058800235,3,3,1,1,2,2,2,2,0,0,unknown,,,
,,unknown,Bryce Mitchell,,,,"Oct 04, 1994",0.0,9.0,2.0,1.0,0.875,2,0,16,14,,0,0,1456,1168.2563928679208,1055.7593266717847,0,0,2,2,5,5,0,0,1,1,Dan Ige,,,,"Aug 06, 1991",0.25,3.0,-0.6875,-0.125,0.625,0,2,32,20,,0,0,2611,1109.4270841288171,1081.5351543967624,3,3,2,2,9,9,2,2,0,0,unknown,,,
,,unknown,Dan Ige,,,,"Aug 06, 1991",0.25,3.0,-0.6875,-0.125,0.625,0,2,32,20,,0,0,2611,1109.4270841288171,1081.5351543967624,3,3,2,2,9,9,2,2,0,0,Bryce Mitchell,,,,"Oct 04, 1994",0.0,9.0,2.0,1.0,0.875,2,0,16,14,,0,0,1456,1168.2563928679208,1055.7593266717847,0,0,2,2,5,5,0,0,1,1,unknown,,,
,,unknown,Marina Rodriguez,,,,"Apr 29, 1987",0.15384615384615385,26.46153846153846,-1.3076923076923077,-0.15384615384615385,0.6153846153846154,2,0,26,16,,0,0,4171,1126.881867009287,1054.8921728563141,4,4,0,0,5,5,2,2,0,0,Michelle Waterson-Gomez,,,,"Jan 06, 1986",-0.0625,-8.6875,0.625,0.125,0.5,0,8,32,16,,0,0,4649,986.1725923098936,1060.3172697859566,1,1,6,6,5,5,4,4,0,0,unknown,,,
,,unknown,Michelle Waterson-Gomez,,,,"Jan 06, 1986",-0.0625,-8.6875,0.625,0.125,0.5,0,8,32,16,,0,0,4649,986.1725923098936,1060.3172697859566,1,1,6,6,5,5,4,4,0,0,Marina Rodriguez,,,,"Apr 29, 1987",0.15384615384615385,26.46153846153846,-1.3076923076923077,-0.15384615384615385,0.6153846153846154,2,0,26,16,,0,0,4171,1126.881867009287,1054.8921728563141,4,4,0,0,5,5,2,2,0,0,unknown,,,
,,unknown,Bryan Battle,,,,"Sep 21, 1994",0.16666666666666666,6.333333333333333,-1.3333333333333333,0.16666666666666666,0.8333333333333334,4,0,12,10,,0,0,1469,1099.2237139438012,992.3363354447198,2,2,2,2,2,2,0,0,0,0,AJ Fletcher,,,,"Feb 18, 1997",0.2,-12.2,-0.2,0.4,0.4,0,2,10,4,,0,0,588,975.7246309797194,1018.0517114367867,1,1,2,2,2,2,0,0,0,0,unknown,,,
