fighter_Fighter,fighter_dob,fighter_totalfights,fighter_elo,fighter_losestreak,fighter_winstreak,fighter_titlewins,fighter_oppelo,fighter_wins,fighter_losses,fighter_KD,fighter_KD differential,fighter_Sig. str.,fighter_Sig. str. differential,fighter_Total str.,fighter_Total str. differential,fighter_Td,fighter_Td differential,fighter_Sub. att,fighter_Sub. att differential,fighter_Rev.,fighter_Rev. differential,fighter_Ctrl,fighter_Ctrl differential,fighter_Head,fighter_Head differential,fighter_Body,fighter_Body differential,fighter_Leg,fighter_Leg differential,fighter_Distance,fighter_Distance differential,fighter_Clinch,fighter_Clinch differential,fighter_Ground,fighter_Ground differential,fighter_Sig. str.%,fighter_Sig. str.% differential,fighter_Sig. str.% defense,fighter_Total str.%,fighter_Total str.% differential,fighter_Total str.% defense,fighter_Td%,fighter_Td% differential,fighter_Td% defense,fighter_Head%,fighter_Head% differential,fighter_Head% defense,fighter_Body%,fighter_Body% differential,fighter_Body% defense,fighter_Leg%,fighter_Leg% differential,fighter_Leg% defense,fighter_Distance%,fighter_Distance% differential,fighter_Distance% defense,fighter_Clinch%,fighter_Clinch% differential,fighter_Clinch% defense,fighter_Ground%,fighter_Ground% differential,fighter_Ground% defense,opponent_Fighter,opponent_dob,opponent_totalfights,opponent_elo,opponent_losestreak,opponent_winstreak,opponent_titlewins,opponent_oppelo,opponent_wins,opponent_losses,opponent_KD,opponent_KD differential,opponent_Sig. str.,opponent_Sig. str. differential,opponent_Total str.,opponent_Total str. differential,opponent_Td,opponent_Td differential,opponent_Sub. att,opponent_Sub. att differential,opponent_Rev.,opponent_Rev. differential,opponent_Ctrl,opponent_Ctrl differential,opponent_Head,opponent_Head differential,opponent_Body,opponent_Body differential,opponent_Leg,opponent_Leg differential,opponent_Distance,opponent_Distance differential,opponent_Clinch,opponent_Clinch differential,opponent_Ground,opponent_Ground differential,opponent_Sig. str.%,opponent_Sig. str.% differential,opponent_Sig. str.% defense,opponent_Total str.%,opponent_Total str.% differential,opponent_Total str.% defense,opponent_Td%,opponent_Td% differential,opponent_Td% defense,opponent_Head%,opponent_Head% differential,opponent_Head% defense,opponent_Body%,opponent_Body% differential,opponent_Body% defense,opponent_Leg%,opponent_Leg% differential,opponent_Leg% defense,opponent_Distance%,opponent_Distance% differential,opponent_Distance% defense,opponent_Clinch%,opponent_Clinch% differential,opponent_Clinch% defense,opponent_Ground%,opponent_Ground% differential,opponent_Ground% defense,Result,date
Jonathan Pearce,1992,7,1049.6121726902302,1,0,0,7192.1455955917945,5,2,0.0,0.0,645.1248008496916,4048.0,1382.2447621602719,9612.0,36.06789374921926,158.0,3.612620012311311,-56.0,7.90561797752809,47.0,75.2813427862508,613.7666666666667,465.63676796440535,2780.0,99.07556880737705,546.0,80.4124640779093,722.0,257.4138914072347,438.0,181.97371282043684,1422.0,205.73719662202015,2188.0,9.483981603207287,35.94938264379809,83.05503762892675,10.057321723385364,23.908154449142454,63.98501183548554,5.762157718584021,-32.045670995670996,48.05238095238095,9.725618288675566,47.19837341571704,93.31920956580399,8.94143055947313,16.54594060909851,64.11666666666667,12.767253873057669,26.0,35.0,7.806785024690423,23.601290134672237,87.8081235690502,10.923643221198951,46.09880952380952,72.52380952380952,10.347320206556073,66.45963013359723,99.4625,Joanderson Brito,1995,5,1050.3744970974303,0,4,0,5087.535190334086,4,1,5.853658536585366,4.0,246.1740246688358,178.0,341.11191505317026,-1020.0,17.312022493082065,34.0,7.235218272241665,2.0,0.0,-26.0,24.574544811030773,-59.86666666666666,207.79438547711482,308.0,14.27754100477851,-12.0,24.102098186942452,-118.0,70.69045463565833,51.0,39.941286365474475,-73.0,135.542283667703,200.0,11.505889272461372,-7.057051282051283,18.525,13.052331009857255,-1.7759120459918338,14.725441919191919,12.785792984885344,43.25,47.75,10.579202640997412,-1.8663989290495344,27.91111111111111,7.66101998938109,10.3510101010101,30.045454545454547,11.674578083872568,-14.916666666666668,4.166666666666667,8.599803181869298,-12.014884923041382,22.916386554621848,11.82724117464814,3.2192028985507246,16.38586956521739,9.430272255375913,-0.25210084033613533,29.0,unknown,unknown
Jose Johnson,1995,2,1000.7213695784777,0,1,0,1999.6645823836504,1,1,0.0,0.0,19.122411460681953,138.0,42.29431673463724,362.0,0.26996625421822273,-14.0,0.26996625421822273,3.0,0.5399325084364455,4.0,1.1698537682789651,-10.816666666666666,12.395851399632313,109.0,4.578128174506821,36.0,2.1484318865428165,-7.0,8.599376619772748,26.0,2.699662542182227,18.0,7.8233722987269765,94.0,0.33369176870512335,0.9352112676056339,2.935211267605634,0.39363321475083934,1.1329729788995302,2.5225833685099195,0.13498312710911137,-0.5,2.5,0.2964048335028945,1.1449175824175823,3.419642857142857,0.401183332259679,1.7538461538461538,2.753846153846154,0.39930030772585146,-0.6666666666666665,1.3333333333333335,0.3329226021130203,0.8725474385851744,3.207977207977208,0.15880367895189573,-1.0637254901960782,1.5833333333333335,0.4632396837249042,2.078681552365763,3.1313131313131315,Chad Anheliger,1986,3,983.1684617098808,2,0,0,2997.128985651607,1,2,0.14760147601476015,2.0,31.137675318260495,-370.0,50.27193261358936,-843.0,2.4296962879640045,15.0,0.14760147601476015,-7.0,0.6074240719910011,-9.0,3.925172637553147,10.16666666666667,19.08204278893183,-236.0,6.294482931331,-92.0,5.761149597997667,-42.0,23.82642022145756,-97.0,3.3891058820599453,-54.0,3.922149214742991,-219.0,0.3332000218096878,-2.3520513598623483,6.745880285956622,0.41231314518317874,-2.5006804363704718,5.428546728546728,0.30371203599550056,-4.571428571428571,4.928571428571429,0.26560544739937053,-2.387545054023743,7.71175056561086,0.4724693829961576,-4.617216117216117,2.4047619047619047,0.6242046647892596,1.4051383399209478,6.223320158102767,0.3136698955663275,-1.480708789749477,7.9009858545350955,0.44855890833169504,0.3682200152788383,7.777310924369747,0.48972835121540703,-2.3992557150451885,4.368421052631579,unknown,unknown
Chad Anheliger,1986,3,983.1684617098808,2,0,0,2997.128985651607,1,2,0.14760147601476015,2.0,31.137675318260495,-370.0,50.27193261358936,-843.0,2.4296962879640045,15.0,0.14760147601476015,-7.0,0.6074240719910011,-9.0,3.925172637553147,10.16666666666667,19.08204278893183,-236.0,6.294482931331,-92.0,5.761149597997667,-42.0,23.82642022145756,-97.0,3.3891058820599453,-54.0,3.922149214742991,-219.0,0.3332000218096878,-2.3520513598623483,6.745880285956622,0.41231314518317874,-2.5006804363704718,5.428546728546728,0.30371203599550056,-4.571428571428571,4.928571428571429,0.26560544739937053,-2.387545054023743,7.71175056561086,0.4724693829961576,-4.617216117216117,2.4047619047619047,0.6242046647892596,1.4051383399209478,6.223320158102767,0.3136698955663275,-1.480708789749477,7.9009858545350955,0.44855890833169504,0.3682200152788383,7.777310924369747,0.48972835121540703,-2.3992557150451885,4.368421052631579,Jose Johnson,1995,2,1000.7213695784777,0,1,0,1999.6645823836504,1,1,0.0,0.0,19.122411460681953,138.0,42.29431673463724,362.0,0.26996625421822273,-14.0,0.26996625421822273,3.0,0.5399325084364455,4.0,1.1698537682789651,-10.816666666666666,12.395851399632313,109.0,4.578128174506821,36.0,2.1484318865428165,-7.0,8.599376619772748,26.0,2.699662542182227,18.0,7.8233722987269765,94.0,0.33369176870512335,0.9352112676056339,2.935211267605634,0.39363321475083934,1.1329729788995302,2.5225833685099195,0.13498312710911137,-0.5,2.5,0.2964048335028945,1.1449175824175823,3.419642857142857,0.401183332259679,1.7538461538461538,2.753846153846154,0.39930030772585146,-0.6666666666666665,1.3333333333333335,0.3329226021130203,0.8725474385851744,3.207977207977208,0.15880367895189573,-1.0637254901960782,1.5833333333333335,0.4632396837249042,2.078681552365763,3.1313131313131315,unknown,unknown
Christian Leroy Duncan,1995,3,1014.64155541477,0,1,0,2986.2559529841824,2,1,0.9574468085106382,9.0,82.78880445795339,200.0,113.13687943262411,333.0,0.0,-4.0,0.0,0.0,0.0,0.0,5.2895694022289765,35.483333333333334,49.86813576494427,172.0,10.86433637284701,-10.0,22.056332320162106,38.0,63.794934143870314,108.0,15.854863221884498,69.0,3.1390070921985815,23.0,1.1886833261863974,2.549886453273423,7.248465149873601,1.2384449325028128,2.1277087439656936,6.658441961514587,0.0,-2.0,12.0,0.9341958819352437,3.100641025641026,9.355555555555556,1.520111448834853,0.8560606060606059,3.8560606060606064,1.7127689373621788,1.7638146167557927,2.4696969696969693,1.1350717625379134,2.474022206265503,7.572051449749292,1.4368406937242981,-0.5865546218487401,3.942857142857142,0.8411347517730496,6.7333333333333325,11.333333333333334,Denis Tiuliulin,1988,5,957.2993861393307,3,0,0,5057.692527482368,1,4,0.8108108108108107,-17.0,150.10501916295163,-1035.0,185.44059250301513,-1558.0,0.0,-27.0,0.0,-10.0,0.0,0.0,0.40343333764386397,-161.61666666666665,103.49464336572575,-768.0,32.90709805139497,-20.0,13.703277745830936,-247.0,130.80966710724124,-566.0,16.862919623277964,-256.0,2.4324324324324325,-213.0,4.8262989225912705,-20.122325215649383,14.278425281743536,5.775307017848094,-16.658693275906344,15.236323376660714,0.0,-11.666666666666666,43.333333333333336,4.3160597314809515,-20.586026719132008,17.281916406444708,3.8468206336547404,-22.696825396825396,4.08888888888889,2.4190147594402913,-15.916666666666666,16.25,4.724495604237952,-13.824800221070024,21.543649311853194,2.6048353148017203,-1.3627450980392144,29.137254901960787,0.18711018711018712,-38.33566433566433,14.818181818181818,unknown,unknown
Denis Tiuliulin,1988,5,957.2993861393307,3,0,0,5057.692527482368,1,4,0.8108108108108107,-17.0,150.10501916295163,-1035.0,185.44059250301513,-1558.0,0.0,-27.0,0.0,-10.0,0.0,0.0,0.40343333764386397,-161.61666666666665,103.49464336572575,-768.0,32.90709805139497,-20.0,13.703277745830936,-247.0,130.80966710724124,-566.0,16.862919623277964,-256.0,2.4324324324324325,-213.0,4.8262989225912705,-20.122325215649383,14.278425281743536,5.775307017848094,-16.658693275906344,15.236323376660714,0.0,-11.666666666666666,43.333333333333336,4.3160597314809515,-20.586026719132008,17.281916406444708,3.8468206336547404,-22.696825396825396,4.08888888888889,2.4190147594402913,-15.916666666666666,16.25,4.724495604237952,-13.824800221070024,21.543649311853194,2.6048353148017203,-1.3627450980392144,29.137254901960787,0.18711018711018712,-38.33566433566433,14.818181818181818,Christian Leroy Duncan,1995,3,1014.64155541477,0,1,0,2986.2559529841824,2,1,0.9574468085106382,9.0,82.78880445795339,200.0,113.13687943262411,333.0,0.0,-4.0,0.0,0.0,0.0,0.0,5.2895694022289765,35.483333333333334,49.86813576494427,172.0,10.86433637284701,-10.0,22.056332320162106,38.0,63.794934143870314,108.0,15.854863221884498,69.0,3.1390070921985815,23.0,1.1886833261863974,2.549886453273423,7.248465149873601,1.2384449325028128,2.1277087439656936,6.658441961514587,0.0,-2.0,12.0,0.9341958819352437,3.100641025641026,9.355555555555556,1.520111448834853,0.8560606060606059,3.8560606060606064,1.7127689373621788,1.7638146167557927,2.4696969696969693,1.1350717625379134,2.474022206265503,7.572051449749292,1.4368406937242981,-0.5865546218487401,3.942857142857142,0.8411347517730496,6.7333333333333325,11.333333333333334,unknown,unknown
Jeka Saragih,1995,2,1000.7425529000808,0,1,0,2000.1359227818052,1,1,2.6373626373626373,4.0,12.152503984565053,-52.0,12.83952688532841,-82.0,2.6373626373626373,2.0,0.0,-1.0,0.0,0.0,0.23695579229930375,-6.633333333333333,8.141095545675698,-46.0,2.9808740877443167,-2.0,1.030534351145038,-4.0,6.419763442664205,-32.0,0.22900763358778622,2.0,5.503732908313061,-22.0,1.2362833095657524,-1.1573202614379086,1.5049019607843137,1.2294130805581187,-1.2196969696969697,1.5025252525252526,2.6373626373626373,3.6,4.6,1.3415820820400972,-0.9659574468085106,1.8340425531914895,1.4045591812767384,-0.24999999999999983,2.0,0.09368494101318528,-4.181818181818182,0.0,0.9363727875178257,-1.3452380952380953,1.8214285714285714,0.07633587786259541,0.6666666666666666,5.0,1.8727455750356514,2.8018018018018016,4.135135135135135,Lucas Alexander,1995,3,983.3933698817243,1,0,0,2971.0290622751554,1,2,0.26666666666666666,-5.0,88.43319522008046,296.0,88.69986188674713,293.0,0.0,-11.0,0.0,-1.0,0.0,0.0,0.24444444444444444,-0.5666666666666671,47.071062271062274,165.0,17.2014652014652,53.0,24.160667747552992,78.0,86.5665285534138,294.0,0.26666666666666666,-4.0,1.6,6.0,4.469031884626406,3.3096957638801854,8.47029702970297,4.469806769853166,3.155834846803215,8.304812834224599,0.0,-10.0,4.0,3.666612399945733,1.6149806522940848,8.622388059701493,4.153574820241487,2.4629629629629624,7.5,6.680941676522575,10.909420289855072,11.083333333333334,4.472050842254029,4.8745820884905395,9.98989898989899,0.26666666666666666,1.0,11.0,0.10666666666666667,-4.4,8.0,unknown,unknown
Lucas Alexander,1995,3,983.3933698817243,1,0,0,2971.0290622751554,1,2,0.26666666666666666,-5.0,88.43319522008046,296.0,88.69986188674713,293.0,0.0,-11.0,0.0,-1.0,0.0,0.0,0.24444444444444444,-0.5666666666666671,47.071062271062274,165.0,17.2014652014652,53.0,24.160667747552992,78.0,86.5665285534138,294.0,0.26666666666666666,-4.0,1.6,6.0,4.469031884626406,3.3096957638801854,8.47029702970297,4.469806769853166,3.155834846803215,8.304812834224599,0.0,-10.0,4.0,3.666612399945733,1.6149806522940848,8.622388059701493,4.153574820241487,2.4629629629629624,7.5,6.680941676522575,10.909420289855072,11.083333333333334,4.472050842254029,4.8745820884905395,9.98989898989899,0.26666666666666666,1.0,11.0,0.10666666666666667,-4.4,8.0,Jeka Saragih,1995,2,1000.7425529000808,0,1,0,2000.1359227818052,1,1,2.6373626373626373,4.0,12.152503984565053,-52.0,12.83952688532841,-82.0,2.6373626373626373,2.0,0.0,-1.0,0.0,0.0,0.23695579229930375,-6.633333333333333,8.141095545675698,-46.0,2.9808740877443167,-2.0,1.030534351145038,-4.0,6.419763442664205,-32.0,0.22900763358778622,2.0,5.503732908313061,-22.0,1.2362833095657524,-1.1573202614379086,1.5049019607843137,1.2294130805581187,-1.2196969696969697,1.5025252525252526,2.6373626373626373,3.6,4.6,1.3415820820400972,-0.9659574468085106,1.8340425531914895,1.4045591812767384,-0.24999999999999983,2.0,0.09368494101318528,-4.181818181818182,0.0,0.9363727875178257,-1.3452380952380953,1.8214285714285714,0.07633587786259541,0.6666666666666666,5.0,1.8727455750356514,2.8018018018018016,4.135135135135135,unknown,unknown
Trey Ogden,1989,4,986.3259341737859,1,0,0,4023.0869189556306,1,2,0.0,0.0,117.25857564264643,239.0,169.57741255794355,853.0,3.9742941424357356,53.0,1.3469869363674674,18.0,0.06666666666666667,1.0,5.7254305379969095,70.75,80.4023598820059,636.0,16.681921618204804,-208.0,20.174294142435734,-189.0,100.06742520016857,12.0,15.844163506110409,209.0,1.3469869363674674,18.0,1.222356732486468,7.713962362869339,20.919317817014445,1.3026613779007281,8.411415324316142,20.525097689939226,0.27385634686519644,3.6944444444444446,30.0,1.0497286552713658,8.775216708265477,24.489224693115105,1.8101169098422685,4.919770114942527,9.972820512820512,1.861918188690024,-2.7007586694599666,1.5752725457016834,1.1945599784798762,7.325907024619713,20.899990085922006,0.9947547160457102,13.235294117647058,30.0,1.2803202697008007,17.0,30.0,Nikolas Motta,1993,4,986.6780528520299,1,0,0,4033.541670153762,1,2,1.0480349344978166,-6.0,79.52197930104748,-749.0,81.94928650711574,-1326.0,0.0,-48.0,0.0,-16.0,0.0,0.0,0.08733624454148471,-71.85000000000001,49.93346149805757,-603.0,12.312475198472313,-77.0,17.2760426045176,-69.0,70.08966489056714,-538.0,0.0,-211.0,9.432314410480348,0.0,3.278770204825889,-10.283060577212606,9.915185036822482,3.303191283423527,-10.785529056129471,9.090765338393423,0.0,-3.0,27.0,2.2141319629963725,-8.966348645954396,14.113130516115591,6.413354559641753,-2.79047619047619,2.5428571428571427,7.314320116479319,0.0,0.0,3.1689760688308795,-10.198062463851937,10.419230769230769,0.0,-13.235294117647058,16.764705882352942,0.9432314410480349,-21.923809523809524,4.476190476190476,unknown,unknown
Nikolas Motta,1993,4,986.6780528520299,1,0,0,4033.541670153762,1,2,1.0480349344978166,-6.0,79.52197930104748,-749.0,81.94928650711574,-1326.0,0.0,-48.0,0.0,-16.0,0.0,0.0,0.08733624454148471,-71.85000000000001,49.93346149805757,-603.0,12.312475198472313,-77.0,17.2760426045176,-69.0,70.08966489056714,-538.0,0.0,-211.0,9.432314410480348,0.0,3.278770204825889,-10.283060577212606,9.915185036822482,3.303191283423527,-10.785529056129471,9.090765338393423,0.0,-3.0,27.0,2.2141319629963725,-8.966348645954396,14.113130516115591,6.413354559641753,-2.79047619047619,2.5428571428571427,7.314320116479319,0.0,0.0,3.1689760688308795,-10.198062463851937,10.419230769230769,0.0,-13.235294117647058,16.764705882352942,0.9432314410480349,-21.923809523809524,4.476190476190476,Trey Ogden,1989,4,986.3259341737859,1,0,0,4023.0869189556306,1,2,0.0,0.0,117.25857564264643,239.0,169.57741255794355,853.0,3.9742941424357356,53.0,1.3469869363674674,18.0,0.06666666666666667,1.0,5.7254305379969095,70.75,80.4023598820059,636.0,16.681921618204804,-208.0,20.174294142435734,-189.0,100.06742520016857,12.0,15.844163506110409,209.0,1.3469869363674674,18.0,1.222356732486468,7.713962362869339,20.919317817014445,1.3026613779007281,8.411415324316142,20.525097689939226,0.27385634686519644,3.6944444444444446,30.0,1.0497286552713658,8.775216708265477,24.489224693115105,1.8101169098422685,4.919770114942527,9.972820512820512,1.861918188690024,-2.7007586694599666,1.5752725457016834,1.1945599784798762,7.325907024619713,20.899990085922006,0.9947547160457102,13.235294117647058,30.0,1.2803202697008007,17.0,30.0,unknown,unknown
Alex Pereira,1987,7,1096.2746645594193,0,2,2,7685.477475592504,6,1,9.015181210471116,34.0,686.4303075511647,1614.0,899.6958023534335,2337.0,0.7267221801665406,-167.0,7.764963503649636,13.0,0.0,0.0,1.8586793552240106,-505.20000000000005,261.03934876401223,-578.0,195.1684593526125,898.0,230.22249943454003,1294.0,560.6288406151808,974.0,58.10650346673874,507.0,67.6949634692452,133.0,9.570441090530153,13.699850975368332,63.44878747506684,10.10627351830164,13.735729792598287,57.14797980679333,0.7267221801665406,-19.119047619047617,104.8809523809524,6.790910662549131,1.7118126056026046,74.19162020961508,11.500480253596209,20.68113076578594,52.780459770114945,11.884321323450795,-1.7549783549783546,25.912121212121207,8.880468114955821,10.200682148480269,66.68572553760075,9.779348006923204,25.139026550791257,54.84615384615385,7.819601948793451,-22.1,23.4,Jiri Prochazka,1992,4,1043.0638668817644,1,0,1,4358.707053552718,3,1,0.5937123894028129,-11.0,134.72786772595873,1.0,173.24857735506075,-69.0,2.1736174361474223,-29.0,0.36684782608695654,-20.0,1.4673913043478262,18.0,7.135788306987018,-1.68333333333333,101.133739369361,111.0,23.929388846058917,12.0,9.664739510538793,-122.0,108.62671577765542,387.0,6.8602248623613225,-14.0,19.240927085941976,-372.0,1.5228653569791177,-1.9095104327146308,11.048832433900145,1.6540909636914027,-1.9340948426937952,9.511988304093567,1.0057342244685898,2.6862745098039214,23.352941176470587,1.3475276299159287,-1.9574342475532596,12.75447334812126,2.0650392853903385,2.6723981900452483,8.8,1.9986216114591357,-3.2666666666666666,3.3999999999999995,1.4456101039906377,0.43283307742936755,14.378998988877655,2.229519545805167,-3.168831168831168,2.285714285714286,2.2166926987391897,-0.28183581124757495,5.487394957983194,unknown,unknown
Jiri Prochazka,1992,4,1043.0638668817644,1,0,1,4358.707053552718,3,1,0.5937123894028129,-11.0,134.72786772595873,1.0,173.24857735506075,-69.0,2.1736174361474223,-29.0,0.36684782608695654,-20.0,1.4673913043478262,18.0,7.135788306987018,-1.68333333333333,101.133739369361,111.0,23.929388846058917,12.0,9.664739510538793,-122.0,108.62671577765542,387.0,6.8602248623613225,-14.0,19.240927085941976,-372.0,1.5228653569791177,-1.9095104327146308,11.048832433900145,1.6540909636914027,-1.9340948426937952,9.511988304093567,1.0057342244685898,2.6862745098039214,23.352941176470587,1.3475276299159287,-1.9574342475532596,12.75447334812126,2.0650392853903385,2.6723981900452483,8.8,1.9986216114591357,-3.2666666666666666,3.3999999999999995,1.4456101039906377,0.43283307742936755,14.378998988877655,2.229519545805167,-3.168831168831168,2.285714285714286,2.2166926987391897,-0.28183581124757495,5.487394957983194,Alex Pereira,1987,7,1096.2746645594193,0,2,2,7685.477475592504,6,1,9.015181210471116,34.0,686.4303075511647,1614.0,899.6958023534335,2337.0,0.7267221801665406,-167.0,7.764963503649636,13.0,0.0,0.0,1.8586793552240106,-505.20000000000005,261.03934876401223,-578.0,195.1684593526125,898.0,230.22249943454003,1294.0,560.6288406151808,974.0,58.10650346673874,507.0,67.6949634692452,133.0,9.570441090530153,13.699850975368332,63.44878747506684,10.10627351830164,13.735729792598287,57.14797980679333,0.7267221801665406,-19.119047619047617,104.8809523809524,6.790910662549131,1.7118126056026046,74.19162020961508,11.500480253596209,20.68113076578594,52.780459770114945,11.884321323450795,-1.7549783549783546,25.912121212121207,8.880468114955821,10.200682148480269,66.68572553760075,9.779348006923204,25.139026550791257,54.84615384615385,7.819601948793451,-22.1,23.4,unknown,unknown
Tom Aspinall,1993,8,1100.2318189057976,0,2,1,8483.255889444028,7,1,103.65947984911655,130.0,1915.7174437277117,1849.0,1964.0974180537705,2013.0,17.32306375695336,63.0,8.130081300813009,34.0,0.0,0.0,22.84696926781186,76.5,1135.742747417506,1432.0,253.32112707428445,7.0,526.6535692359212,410.0,1312.1769066545562,755.0,44.8910569105691,163.0,558.6494801625863,931.0,167.52551081835466,83.17377436741441,148.65398080180688,167.76609418670836,83.45479050014949,148.02445243543642,10.656397090286692,38.0,204.0,78.07566094753304,72.04966553054788,166.6008241758242,199.9283280034366,17.714285714285715,87.0,211.64190433666352,65.5,130.5,160.7774269630922,72.78923933209647,148.16196660482376,14.01788617886179,42.35,199.5,98.05203933001056,133.3,204.0,Sergei Pavlovich,1992,8,1075.5970203907523,1,0,0,8521.53319472943,6,2,134.6201434699621,111.0,2177.9342050280825,1744.0,2187.1563850039693,1770.0,0.0,-1.0,0.0,0.0,0.0,0.0,8.767629499050049,7.733333333333334,2083.1848775641547,2119.0,94.51944240645635,142.0,0.2298850574712644,-517.0,1683.2027245507447,1112.0,88.47167235515047,151.0,406.25980812218705,481.0,58.99250010024336,-15.908751045195036,108.71683316683317,59.10631635496108,-15.52785388119204,108.72427733556765,0.0,-0.5,203.5,58.959843899868005,-4.580521115960508,121.26992150006855,13.519197847884568,-49.68888888888889,111.8111111111111,0.2298850574712644,-134.5769230769231,68.42307692307692,56.656211373011,-16.470941440549286,114.14047619047619,17.393859775846263,21.125,199.0,64.57903488372554,39.99579831932773,139.14285714285714,unknown,unknown
Sergei Pavlovich,1992,8,1075.5970203907523,1,0,0,8521.53319472943,6,2,134.6201434699621,111.0,2177.9342050280825,1744.0,2187.1563850039693,1770.0,0.0,-1.0,0.0,0.0,0.0,0.0,8.767629499050049,7.733333333333334,2083.1848775641547,2119.0,94.51944240645635,142.0,0.2298850574712644,-517.0,1683.2027245507447,1112.0,88.47167235515047,151.0,406.25980812218705,481.0,58.99250010024336,-15.908751045195036,108.71683316683317,59.10631635496108,-15.52785388119204,108.72427733556765,0.0,-0.5,203.5,58.959843899868005,-4.580521115960508,121.26992150006855,13.519197847884568,-49.68888888888889,111.8111111111111,0.2298850574712644,-134.5769230769231,68.42307692307692,56.656211373011,-16.470941440549286,114.14047619047619,17.393859775846263,21.125,199.0,64.57903488372554,39.99579831932773,139.14285714285714,Tom Aspinall,1993,8,1100.2318189057976,0,2,1,8483.255889444028,7,1,103.65947984911655,130.0,1915.7174437277117,1849.0,1964.0974180537705,2013.0,17.32306375695336,63.0,8.130081300813009,34.0,0.0,0.0,22.84696926781186,76.5,1135.742747417506,1432.0,253.32112707428445,7.0,526.6535692359212,410.0,1312.1769066545562,755.0,44.8910569105691,163.0,558.6494801625863,931.0,167.52551081835466,83.17377436741441,148.65398080180688,167.76609418670836,83.45479050014949,148.02445243543642,10.656397090286692,38.0,204.0,78.07566094753304,72.04966553054788,166.6008241758242,199.9283280034366,17.714285714285715,87.0,211.64190433666352,65.5,130.5,160.7774269630922,72.78923933209647,148.16196660482376,14.01788617886179,42.35,199.5,98.05203933001056,133.3,204.0,unknown,unknown
Benoit Saint Denis,1995,6,1066.044555013827,0,5,0,6137.752498018609,5,1,28.86284601474475,63.0,526.3055017191682,2049.0,838.8070572321978,3257.0,23.18806120679588,74.0,7.891156462585034,11.0,23.736263736263737,36.0,40.297188339884464,217.83333333333334,271.9907284331347,1011.0,140.7017771134544,463.0,113.61299617257902,575.0,287.21673842684027,530.0,37.19380948842169,95.0,201.89495380390622,1424.0,17.276759079106935,1.513749789315507,43.40623572881637,21.15429712543779,8.849799251927987,41.01400314084452,4.46505309944335,-17.33015873015873,43.66666666666667,13.278379552855654,4.063761433708109,58.11931350114416,18.138200766289494,-23.242452536570184,7.261904761904761,28.589789485040793,29.058823529411764,46.05882352941177,14.725630885299333,2.440159957796035,48.43539670842544,5.850981717465901,-34.728470111448836,16.98581560283688,26.888802690067592,38.17432052483599,70.0,Matt Frevola,1990,10,1024.512944508164,1,0,0,10233.809189017378,5,4,105.5044665012407,195.0,2324.8394777265744,2538.0,2798.874193548387,2665.0,139.06813186813187,38.0,1.4666666666666666,-23.0,1.4666666666666666,-135.0,54.162439245342476,-71.63333333333335,1811.0919532080823,2520.0,416.54694552759065,-157.0,97.20057899090156,175.0,1142.111449840482,-515.0,243.85904525581947,337.0,938.868982630273,2716.0,66.73626476080072,-8.574572786028568,208.46414802840877,70.55557825911683,-7.48032156442866,194.5792752841586,66.81709401709402,83.6120879120879,355.3666666666667,51.210943824358885,-8.024000734581941,238.61402420565432,98.89254681645573,19.165377759495403,175.86666666666667,38.1570306038048,13.5,216.25,56.054139396555804,-34.36969852858351,212.9524947079754,101.72254886093597,105.85364357864358,258.69707792207794,52.790685326155526,10.636864406779665,223.25,unknown,unknown
Matt Frevola,1990,10,1024.512944508164,1,0,0,10233.809189017378,5,4,105.5044665012407,195.0,2324.8394777265744,2538.0,2798.874193548387,2665.0,139.06813186813187,38.0,1.4666666666666666,-23.0,1.4666666666666666,-135.0,54.162439245342476,-71.63333333333335,1811.0919532080823,2520.0,416.54694552759065,-157.0,97.20057899090156,175.0,1142.111449840482,-515.0,243.85904525581947,337.0,938.868982630273,2716.0,66.73626476080072,-8.574572786028568,208.46414802840877,70.55557825911683,-7.48032156442866,194.5792752841586,66.81709401709402,83.6120879120879,355.3666666666667,51.210943824358885,-8.024000734581941,238.61402420565432,98.89254681645573,19.165377759495403,175.86666666666667,38.1570306038048,13.5,216.25,56.054139396555804,-34.36969852858351,212.9524947079754,101.72254886093597,105.85364357864358,258.69707792207794,52.790685326155526,10.636864406779665,223.25,Benoit Saint Denis,1995,6,1066.044555013827,0,5,0,6137.752498018609,5,1,28.86284601474475,63.0,526.3055017191682,2049.0,838.8070572321978,3257.0,23.18806120679588,74.0,7.891156462585034,11.0,23.736263736263737,36.0,40.297188339884464,217.83333333333334,271.9907284331347,1011.0,140.7017771134544,463.0,113.61299617257902,575.0,287.21673842684027,530.0,37.19380948842169,95.0,201.89495380390622,1424.0,17.276759079106935,1.513749789315507,43.40623572881637,21.15429712543779,8.849799251927987,41.01400314084452,4.46505309944335,-17.33015873015873,43.66666666666667,13.278379552855654,4.063761433708109,58.11931350114416,18.138200766289494,-23.242452536570184,7.261904761904761,28.589789485040793,29.058823529411764,46.05882352941177,14.725630885299333,2.440159957796035,48.43539670842544,5.850981717465901,-34.728470111448836,16.98581560283688,26.888802690067592,38.17432052483599,70.0,unknown,unknown
