Red Fighter,Blue Fighter,Predicted Result,Probability
Cynthia Calvillo,Andrea Lee,win,0.7913675842219828
Joel Alvarez,Thiago Moises,loss,0.5120401728897891
Song Yadong,Julio Arce,win,0.6488323653846246
Miguel Baeza,Khaos Williams,win,0.6923298009761805
Ben Rothwell,Marcos Rogerio de Lima,win,0.5657835844053007
Max Holloway,Yair Rodriguez,loss,0.6294817735502163
Loma Lookboonmee,Loopy Godinez,loss,0.697839134644791
Davey Grant,Adrian Yanez,loss,0.5398346521125134
Rani Yahya,Kyung Ho Kang,loss,0.5528809479650005
Taila Santos,Joanne Wood,win,0.7755461243739415
Michael Chiesa,Sean Brady,loss,0.796004885078009
Miesha Tate,Ketlen Vieira,win,0.6916794504781111
Vince Morales,Louis Smolka,loss,0.6274672155527489
Claudio Puelles,Chris Gruetzemacher,win,0.6814424004212383
William Knight,Alonzo Menifield,loss,0.6719482790246175
Cheyanne Vlismas,Mallory Martin,win,0.7386057510215236
Manel Kape,Zhalgas Zhumagulov,win,0.5545760342157501
Maki Pitolo,Dusko Todorovic,win,0.7047139825826529
Mickey Gall,Alex Morono,loss,0.6610219260763391
Clay Guida,Leonardo Santos,loss,0.7815764306784817
Jimmy Crute,Jamahal Hill,win,0.5788135529347611
Rafael Fiziev,Brad Riddell,loss,0.6033341838509036
Jose Aldo,Rob Font,loss,0.7139087230416116
Gillian Robertson,Priscila Cachoeira,win,0.6928101451871715
Tony Kelley,Randy Costa,loss,0.5665533581079979
Darrick Minner,Ryan Hall,win,0.6330537864734266
Andre Muniz,Eryk Anders,loss,0.5570586801512818
Jordan Wright,Bruno Silva,loss,0.5895706375204895
Augusto Sakai,Tai Tuivasa,loss,0.7350343547759928
Dominick Cruz,Pedro Munhoz,win,0.612508400414151
Dan Ige,Josh Emmett,loss,0.6515725542567822
Sean O'Malley,Raulian Paiva,win,0.7582644564302468
Kai Kara-France,Cody Garbrandt,loss,0.5929793765528282
Geoff Neal,Santiago Ponzinibbio,loss,0.6557970256014589
Julianna Pena,Amanda Nunes,loss,0.9057633210851057
Dustin Poirier,Charles Oliveira,win,0.5600208511399598
Jordan Leavitt,Matt Sayles,win,0.5400740202184953
Don'Tale Mayes,Josh Parisian,loss,0.6116550750852376
Macy Chiasson,Raquel Pennington,win,0.5695856926254218
Andre Ewell,Charles Jourdain,win,0.5791441229023283
Dustin Stoltzfus,Gerald Meerschaert,loss,0.6631704528255501
Cub Swanson,Darren Elkins,win,0.6946605352648597
Diego Ferreira,Mateusz Gamrot,loss,0.5017733628198507
Ricky Simon,Raphael Assuncao,win,0.8072089744819028
Angela Hill,Amanda Lemos,loss,0.7039705485613685
Belal Muhammad,Stephen Thompson,win,0.7053373027128856
Derrick Lewis,Chris Daukaus,loss,0.7108793448782389
TJ Brown,Charles Rosa,win,0.6885860441142858
Brian Kelleher,Kevin Croom,win,0.7143309795163967
Court McGee,Ramiz Brahimaj,win,0.590691014015136
Katlyn Cerminara,Jennifer Maia,win,0.5069120287091144
Brandon Royval,Rogerio Bontorin,loss,0.5548513393815742
Chase Sherman,Jake Collier,loss,0.767496928970351
Calvin Kattar,Giga Chikadze,loss,0.8197549815876444
Said Nurmagomedov,Cody Stamann,win,0.5113035481842945
Deiveson Figueiredo,Brandon Moreno,win,0.6185327402899177
Ciryl Gane,Francis Ngannou,win,0.7827344183978155
Jason Witt,Phil Rowe,win,0.6813454065246644
Alexis Davis,Julija Stoliarenko,win,0.5115120536259392
Hakeem Dawodu,Michael Trizano,win,0.6761720025234733
Miles Johns,John Castaneda,win,0.7807682394222469
Julian Erosa,Steven Peterson,loss,0.41822433278021115
Sam Alvey,Brendan Allen,loss,0.7391678322236988
Shavkat Rakhmonov,Carlston Harris,loss,0.7665914086962798
Sean Strickland,Jack Hermansson,win,0.8141495853075988
Maxim Grishin,William Knight,loss,0.5441744804605795
Sergey Morozov,Douglas Silva de Andrade,win,0.5061890274170384
Roxanne Modafferi,Casey O'Neill,loss,0.7126628948415552
Andrei Arlovski,Jared Vanderaa,win,0.5237823373990921
Bobby Green,Nasrat Haqparast,win,0.6158004894932294
Renato Moicano,Alexander Hernandez,loss,0.5258166042655736
Jared Cannonier,Derek Brunson,loss,0.6970250191945481
Derrick Lewis,Tai Tuivasa,win,0.6006837462141763
Robert Whittaker,Israel Adesanya,loss,0.5337269110699814
Gloria de Paula,Diana Belbita,loss,0.8222265270866987
Stephanie Egger,Jessica-Rose Clark,loss,0.639385331573037
Joaquin Buckley,Abdul Razak Alhassan,win,0.6285798427804301
Alan Baudot,Parker Porter,loss,0.49803012529024265
Kyle Daukaus,Jamie Pickett,win,0.5764948267763537
Johnny Walker,Jamahal Hill,loss,0.6053439019791915
Jonathan Martinez,Alejandro Perez,win,0.522808035122875
Ignacio Bahamondes,Rongzhu,win,0.5295978801801489
Joel Alvarez,Arman Tsarukyan,loss,0.8043123530915367
Priscila Cachoeira,Ji Yeon Kim,win,0.664052500657122
Wellington Turman,Misha Cirkunov,loss,0.5898963743724666
Bobby Green,Islam Makhachev,loss,0.8990514888806178
Dustin Jacoby,Michal Oleksiejczuk,loss,0.5738044611109239
Ludovit Klein,Devonte Smith,win,0.610779155001749
Tim Elliott,Tagir Ulanbekov,win,0.7567338057216919
Mariya Agapova,Maryna Moroz,win,0.6429302204943973
Nicolae Negumereanu,Kennedy Nzechukwu,loss,0.5461014587228981
Yan Xiaonan,Marina Rodriguez,win,0.5564577863327528
Jamie Mullarkey,Jalin Turner,win,0.5479479723194502
Greg Hardy,Serghei Spivac,win,0.607477961477518
Alex Oliveira,Kevin Holland,loss,0.82917646774174
Bryce Mitchell,Edson Barboza,win,0.8611859326718966
Rafael Dos Anjos,Renato Moicano,loss,0.62269375677958
Jorge Masvidal,Colby Covington,win,0.52236645816481
Miranda Maverick,Sabina Mazo,win,0.6356931326819667
JJ Aldrich,Gillian Robertson,loss,0.5738914486826716
Drew Dober,Terrance McKinney,loss,0.5953110132202167
Karl Roberson,Khalil Rountree Jr.,win,0.524610158876934
Sodiq Yusuff,Alex Caceres,win,0.7734994483743931
Marlon Moraes,Song Yadong,win,0.5118227884275283
Magomed Ankalaev,Thiago Santos,win,0.668738486568874
Timur Valiev,Jack Shore,loss,0.5491518552977931
Paul Craig,Nikita Krylov,loss,0.54718141670092
Sergei Pavlovich,Shamil Abdurakhimov,win,0.6781575434318148
Makwan Amirkhani,Mike Grundy,win,0.613564640274804
Jai Herbert,Ilia Topuria,loss,0.829877022576334
Luana Carolina,Molly McCann,win,0.5864747313361857
Takashi Sato,Gunnar Nelson,loss,0.5907699928774186
Dan Hooker,Arnold Allen,loss,0.5286810217779423
Tom Aspinall,Alexander Volkov,win,0.6816680826353603
David Dvorak,Matheus Nicolau,loss,0.5939162039921896
Jennifer Maia,Manon Fiorot,loss,0.8250778265300445
Chris Gutierrez,Batgerel Danaa,win,0.6368271395401971
Sara McMann,Karol Rosa,win,0.5149438416670177
Neil Magny,Max Griffin,win,0.7061453498454109
Askar Askarov,Kai Kara-France,loss,0.5535084650120026
Matt Brown,Bryan Barberena,win,0.5445035618147192
Alexa Grasso,Joanne Wood,win,0.5389356141906939
Curtis Blaydes,Chris Daukaus,loss,0.5101726183366365
Aleksei Oleinik,Jared Vanderaa,win,0.61277576491462
Raquel Pennington,Aspen Ladd,win,0.6154812962197866
Mark Madsen,Vinc Pichel,loss,0.540859139224813
Tecia Torres,Mackenzie Dern,loss,0.5229726084721155
Gilbert Burns,Khamzat Chimaev,loss,0.5219609261315649
Petr Yan,Aljamain Sterling,win,0.6786875054492117
Alexander Volkanovski,Chan Sung Jung,win,0.7689931883553582
Alatengheili,Kevin Croom,win,0.507442551503633
Jesse Ronson,Rafa Garcia,win,0.5886016062342679
Lina Lansberg,Pannie Kianzad,loss,0.6249104531320602
William Knight,Devin Clark,loss,0.6590186153217503
Mayra Bueno Silva,Wu Yanan,win,0.6209158498665317
Vicente Luque,Belal Muhammad,loss,0.504013216733159
Marcin Prachnio,Philipe Lins,win,0.7999089242956757
Ike Villanueva,Tyson Pedro,loss,0.6806499222249918
Dwight Grant,Sergey Khandozhko,win,0.5927113665055342
Marc-Andre Barriault,Jordan Wright,win,0.6334311103401972
Charles Jourdain,Lando Vannata,loss,0.5144260468328504
Montana De La Rosa,Maycee Barber,win,0.6776843663860483
Claudio Puelles,Clay Guida,win,0.6203361386520667
Jessica Andrade,Amanda Lemos,loss,0.595025788712039
Shanna Young,Gina Mazany,loss,0.8226919646059689
Alexandr Romanov,Chase Sherman,win,0.9316710691792208
Gerald Meerschaert,Krzysztof Jotko,loss,0.629771804970598
Tristan Connelly,Darren Elkins,win,0.5545930698006493
Grant Dawson,Jared Gordon,loss,0.5089636313659015
Andrei Arlovski,Jake Collier,win,0.575542733833
Marlon Vera,Rob Font,win,0.5726593430269379
Loopy Godinez,Ariane Carnelossi,win,0.767421447333848
Melissa Gatto,Tracy Cortez,win,0.6590092405787711
Marcos Rogerio de Lima,Blagoy Ivanov,loss,0.6263299553187694
Brandon Royval,Matt Schnell,win,0.7464157348063071
Macy Chiasson,Norma Dumont,loss,0.5255718387135354
Danny Roberts,Francisco Trinaldo,loss,0.6139988301805103
Khaos Williams,Randy Brown,loss,0.7935220953219306
Mauricio Rua,Ovince Saint Preux,win,0.6290033840807749
Michael Chandler,Tony Ferguson,win,0.47000062594168907
Rose Namajunas,Carla Esparza,win,0.8138062393543407
Charles Oliveira,Justin Gaethje,loss,0.6163704334949749
Andre Petroski,Nick Maximov,win,0.5827701609966042
Virna Jandiroba,Angela Hill,loss,0.5002135993906651
Michael Johnson,Alan Patrick,win,0.5268916577955367
Viviane Araujo,Andrea Lee,win,0.6122263576263184
Amanda Ribas,Katlyn Cerminara,loss,0.6049241807544814
Davey Grant,Louis Smolka,win,0.515506971127361
Ryan Spann,Ion Cutelaba,win,0.5284100520190209
Aleksandar Rakic,Jan Blachowicz,win,0.5924266610465462
Sam Hughes,Elise Reed,loss,0.6715857494134937
Felipe Colares,Chase Hooper,loss,0.5444050304615354
Jonathan Martinez,Vince Morales,win,0.609298069498447
Omar Morales,Uros Medic,win,0.6982516332181072
JunYong Park,Eryk Anders,loss,0.4955457902628879
Polyana Viana,Tabatha Ricci,win,0.6769767392051061
Michel Pereira,Santiago Ponzinibbio,win,0.610618413086133
Ketlen Vieira,Holly Holm,loss,0.6694269344739979
JJ Aldrich,Erin Blanchfield,loss,0.7141170689629551
Jeff Molina,Zhalgas Zhumagulov,win,0.7563231923065101
Tony Gravely,Johnny Munoz,win,0.520352791338697
Alex Da Silva,Joe Solecki,loss,0.6752990451630337
Felice Herrig,Karolina Kowalkiewicz,win,0.5118159045921031
Zarrukh Adashev,Ode Osbourne,win,0.7923439243562873
Movsar Evloev,Dan Ige,win,0.7376810793008338
Alexander Volkov,Jairzinho Rozenstruik,win,0.6432593126669377
Batgerel Danaa,Kyung Ho Kang,loss,0.5793154471820721
Jacob Malkoun,Brendan Allen,win,0.6436571666515934
SeungWoo Choi,Josh Culibao,win,0.5074845787995635
Andre Fialho,Jake Matthews,loss,0.6042827043121264
Joanna Jedrzejczyk,Zhang Weili,loss,0.5540056542018306
Valentina Shevchenko,Taila Santos,win,0.9005246570626447
Glover Teixeira,Jiri Prochazka,win,0.590369716659642
Kyle Daukaus,Roman Dolidze,win,0.5459076597097413
Phil Hawes,Deron Winn,win,0.691557454197498
Cody Stamann,Eddie Wineland,loss,0.5020922175872534
Danny Chavez,Ricardo Ramos,loss,0.6494821118605679
Jeremiah Wells,Court McGee,loss,0.5334346558225264
Adrian Yanez,Tony Kelley,win,0.5713420715454508
Gregory Rodrigues,Julian Marquez,loss,0.5676134748694046
Kevin Holland,Tim Means,win,0.576931960145903
Calvin Kattar,Josh Emmett,loss,0.666672576280603
Jinh Yu Frey,Vanessa Demopoulos,win,0.5434442805547897
Mario Bautista,Brian Kelleher,win,0.6884252078591319
Cody Durden,JP Buys,loss,0.6269101132458811
Raulian Paiva,Sergey Morozov,loss,0.5583377811346325
TJ Brown,Shayilan Nuerdanbieke,win,0.778756230923376
Carlos Ulberg,Tafon Nchukwi,loss,0.5916918861479524
Chris Curtis,Rodolfo Vieira,win,0.5313017091555686
Nate Maness,Umar Nurmagomedov,loss,0.7838402025414098
Thiago Moises,Christos Giagos,loss,0.533688894914261
Josh Parisian,Alan Baudot,loss,0.7078136071353756
Shavkat Rakhmonov,Neil Magny,win,0.6367860722232701
Mateusz Gamrot,Arman Tsarukyan,loss,0.7292703876225872
Julija Stoliarenko,Jessica-Rose Clark,loss,0.5799475416244878
Maycee Barber,Jessica Eye,win,0.6736608509112512
Andre Muniz,Uriah Hall,win,0.6180036495806818
Brad Tavares,Dricus Du Plessis,loss,0.7510798746205469
Gabe Green,Ian Garry,win,0.5866674494997934
Jim Miller,Donald Cerrone,win,0.5000848930239108
Jalin Turner,Brad Riddell,win,0.6188687672463443
Pedro Munhoz,Sean O'Malley,loss,0.7127658198961405
Sean O'Malley,Pedro Munhoz,loss,0.46384830462070203
Robbie Lawler,Bryan Barberena,win,0.5341615428393262
Alex Pereira,Sean Strickland,loss,0.6404940423246287
Max Holloway,Alexander Volkanovski,loss,0.7783489664271396
Israel Adesanya,Jared Cannonier,win,0.5982982379902642
Kennedy Nzechukwu,Karl Roberson,win,0.5540882347557143
Antonina Shevchenko,Cortney Casey,loss,0.6253764437093947
Jamie Mullarkey,Michael Johnson,loss,0.5838645556331883
Jared Vanderaa,Chase Sherman,loss,0.49937956769962866
Douglas Silva de Andrade,Said Nurmagomedov,win,0.5225871693292703
Rafael Dos Anjos,Rafael Fiziev,loss,0.5363498761312075
Dustin Stoltzfus,Dwight Grant,win,0.4920064902614137
Da Woon Jung,Dustin Jacoby,win,0.6206120958294485
Herbert Burns,Bill Algeo,loss,0.5930494968558158
Jack Shore,Ricky Simon,loss,0.7880387614562944
Dalcha Lungiambula,Punahele Soriano,loss,0.6872067355020315
Miesha Tate,Lauren Murphy,win,0.6696022649088964
Charles Jourdain,Shane Burgos,win,0.5532341755297541
Matt Schnell,Sumudaerji,loss,0.7180127097992587
Muslim Salikhov,Li Jingliang,win,0.7251523823345472
Michelle Waterson-Gomez,Amanda Lemos,loss,0.6203380529873115
Yair Rodriguez,Brian Ortega,loss,0.7255976500579411
Claudio Silva,Nicolas Dalby,win,0.6969698526306985
Jai Herbert,Kyle Nelson,win,0.7275673821586703
Jonathan Pearce,Makwan Amirkhani,loss,0.6230725371597192
Nathaniel Wood,Charles Rosa,win,0.8849078956906544
Marc Diakiese,Damir Hadzovic,loss,0.5096143767106689
Ludovit Klein,Mason Jones,loss,0.62721209356936
Volkan Oezdemir,Paul Craig,win,0.5226869432669461
Hannah Goldy,Molly McCann,loss,0.6270621430425927
Alexander Gustafsson,Nikita Krylov,loss,0.5912208444039699
Paddy Pimblett,Jordan Leavitt,loss,0.7353454968567409
Chris Curtis,Jack Hermansson,win,0.627329379723257
Tom Aspinall,Curtis Blaydes,win,0.7231786100523259
Ji Yeon Kim,Joselyne Edwards,win,0.521210075302024
Drakkar Klose,Rafa Garcia,loss,0.5482689731319528
Rafael Alves,Drew Dober,loss,0.6251357332816794
Alex Morono,Matthew Semelsberger,win,0.5278297646739817
Magomed Ankalaev,Anthony Smith,win,0.6377645495133215
Alex Perez,Alexandre Pantoja,win,0.6008678822460397
Sergei Pavlovich,Derrick Lewis,win,0.6788919129778002
Kai Kara-France,Brandon Moreno,loss,0.7763682869177199
Julianna Pena,Amanda Nunes,loss,0.7041921397440355
Stephanie Egger,Mayra Bueno Silva,win,0.685239979913831
Cory McKenna,Miranda Granger,loss,0.5794885144137616
Takashi Sato,Bryan Battle,loss,0.7327989852664228
Michal Oleksiejczuk,Sam Alvey,win,0.5762916830683513
Augusto Sakai,Serghei Spivac,loss,0.5177284192800797
Geoff Neal,Vicente Luque,win,0.6046961751268813
Jamahal Hill,Thiago Santos,loss,0.6255317886266722
Ode Osbourne,Tyson Nam,loss,0.6344587204231652
Charlie Ontiveros,Gabriel Benitez,loss,0.6130188462391566
Nina Nunes,Cynthia Calvillo,loss,0.5484241286911598
Loopy Godinez,Angela Hill,win,0.8423026045616272
Bruno Silva,Gerald Meerschaert,win,0.494758840743314
Ariane Lipski,Priscila Cachoeira,win,0.5364578633994821
David Onama,Nate Landwehr,loss,0.49104136755721545
Dominick Cruz,Marlon Vera,win,0.5888938934647314
Francisco Figueiredo,Amir Albazi,loss,0.7598213332770902
Luis Saldana,Sean Woodson,loss,0.49263003832648966
Jared Gordon,Leonardo Santos,loss,0.783376014109505
Marcin Tybura,Alexandr Romanov,loss,0.6144484643918211
Harry Hunsucker,Tyson Pedro,loss,0.552874505872365
Lucie Pudilova,Wu Yanan,loss,0.8131193498980543
Merab Dvalishvili,Jose Aldo,win,0.8047644374840166
Paulo Costa,Luke Rockhold,loss,0.797881861843725
Leon Edwards,Kamaru Usman,loss,0.7017608449922923
Nasrat Haqparast,John Makdessi,loss,0.648673879994674
Nathaniel Wood,Charles Jourdain,win,0.7164407129562802
Roman Kopylov,Alessio Di Chirico,win,0.7954525834552832
Joaquin Buckley,Nassourdine Imavov,loss,0.5233564484275987
Marvin Vettori,Robert Whittaker,win,0.7304630920821038
Tai Tuivasa,Ciryl Gane,loss,0.9256282910378353
Chris Barnett,Jake Collier,loss,0.6462259170778423
Hakeem Dawodu,Julian Erosa,win,0.6679392128431834
Ion Cutelaba,Johnny Walker,win,0.6889717530849804
Irene Aldana,Macy Chiasson,win,0.5841895452881174
Daniel Rodriguez,Li Jingliang,win,0.625069601777
Khamzat Chimaev,Kevin Holland,win,0.8393835925243218
Nate Diaz,Tony Ferguson,loss,0.600174884754942
Mariya Agapova,Gillian Robertson,loss,0.6488635652238393
Damon Jackson,Pat Sabatini,loss,0.6794617071829226
Anthony Hernandez,Marc-Andre Barriault,win,0.6019501366008487
Tanner Boser,Rodrigo Nascimento,win,0.6551854155840301
Andre Fili,Bill Algeo,loss,0.7559294921962383
Gregory Rodrigues,Chidi Njokuani,win,0.5277686027738718
Song Yadong,Cory Sandhagen,loss,0.504345952948621
Guido Cannetti,Randy Costa,win,0.6003466209352443
Krzysztof Jotko,Brendan Allen,win,0.5619493844131409
Jesse Ronson,Joaquim Silva,draw,0.5734998228839869
Ilir Latifi,Aleksei Oleinik,loss,0.5211567430837927
Viacheslav Borshchev,Mike Davis,loss,0.816841457102416
Trevin Jones,Raoni Barcelos,loss,0.5035798603404533
Francisco Trinaldo,Randy Brown,win,0.49454366447724507
Yan Xiaonan,Mackenzie Dern,win,0.5952122885418392
Jacob Malkoun,Nick Maximov,win,0.6692557306060156
Mana Martinez,Brandon Davis,win,0.7981453691319053
Alonzo Menifield,Misha Cirkunov,win,0.6962538450474072
Jordan Wright,Dusko Todorovic,win,0.6764047424942501
Jonathan Martinez,Cub Swanson,win,0.5152915786262339
Viviane Araujo,Alexa Grasso,loss,0.506902928617343
Karol Rosa,Lina Lansberg,win,0.8659788242549965
Malcolm Gordon,Muhammad Mokaev,loss,0.722494856509888
Volkan Oezdemir,Nikita Krylov,loss,0.5093932668382352
Makhmud Muradov,Caio Borralho,win,0.6361741795082694
Belal Muhammad,Sean Brady,loss,0.6323869220930465
Manon Fiorot,Katlyn Cerminara,win,0.5141793188269502
Mateusz Gamrot,Beneil Dariush,loss,0.523453241413536
Sean O'Malley,Petr Yan,loss,0.6156474086402528
Aljamain Sterling,TJ Dillashaw,loss,0.6005907055596814
Islam Makhachev,Charles Oliveira,win,0.9172037126406902
Chase Hooper,Steve Garcia,loss,0.523118005592641
JunYong Park,Joseph Holmes,win,0.7007092906386968
Andrei Arlovski,Marcos Rogerio de Lima,loss,0.4781944292783631
Roman Dolidze,Phil Hawes,loss,0.6804168944502919
Dustin Jacoby,Khalil Rountree Jr.,win,0.7800037726813616
Tim Means,Max Griffin,loss,0.6051321506062173
Calvin Kattar,Arnold Allen,loss,0.5741503649146323
Polyana Viana,Jinh Yu Frey,win,0.6204131431738279
Benito Lopez,Mario Bautista,loss,0.628876593269927
Miranda Maverick,Shanna Young,win,0.6279373156801416
Grant Dawson,Mark Madsen,loss,0.5172470015061125
Tagir Ulanbekov,Nate Maness,win,0.5824354184406596
Shayilan Nuerdanbieke,Darrick Minner,loss,0.6297491787906659
Neil Magny,Daniel Rodriguez,loss,0.508854974735115
Amanda Lemos,Marina Rodriguez,win,0.5787992698199386
Carlos Ulberg,Nicolae Negumereanu,win,0.5951714538028873
Montel Jackson,Julio Arce,loss,0.7017145442192916
SeungWoo Choi,Michael Trizano,win,0.7124278603614858
Karolina Kowalkiewicz,Silvana Gomez Juarez,loss,0.5354427172205648
Ottman Azaitar,Matt Frevola,win,0.7276773587477098
Andre Petroski,Wellington Turman,win,0.5913540680526262
Erin Blanchfield,Molly McCann,win,0.6791727967692357
Dominick Reyes,Ryan Spann,win,0.7161680069271511
Renato Moicano,Brad Riddell,loss,0.5494887305273689
Dan Hooker,Claudio Puelles,win,0.5280249653066484
Chris Gutierrez,Frankie Edgar,loss,0.5578572938879639
Dustin Poirier,Michael Chandler,loss,0.5692118589353458
Carla Esparza,Zhang Weili,loss,0.8268128865040122
Israel Adesanya,Alex Pereira,loss,0.5327637266327848
Maria Oliveira,Vanessa Demopoulos,loss,0.7859213101186387
Ricky Turcios,Kevin Natividad,win,0.5121202858220555
Miles Johns,Vince Morales,win,0.5386987068714774
Maryna Moroz,Jennifer Maia,win,0.7123475790888996
Jack Della Maddalena,Danny Roberts,win,0.6304840987662462
Muslim Salikhov,Andre Fialho,win,0.6327276947947704
Ion Cutelaba,Kennedy Nzechukwu,loss,0.508275323674135
Jonathan Pearce,Darren Elkins,win,0.7008482161146153
Michael Johnson,Marc Diakiese,loss,0.6897572256032506
Clay Guida,Scott Holtzman,loss,0.5147201667289356
Niko Price,Phil Rowe,win,0.5268599338714458
Eryk Anders,Kyle Daukaus,win,0.5179359698935931
Roman Dolidze,Jack Hermansson,win,0.522804140657639
Sergei Pavlovich,Tai Tuivasa,win,0.6143783881074815
Matt Schnell,Matheus Nicolau,loss,0.6952721395539092
Rafael Dos Anjos,Bryan Barberena,win,0.7354891179492128
Kevin Holland,Stephen Thompson,win,0.5887088440820094
Billy Quarantillo,Alexander Hernandez,loss,0.485677817933728
Chris Curtis,Joaquin Buckley,win,0.5048947001864965
Dalcha Lungiambula,Edmen Shahbazyan,loss,0.7262382942239971
Chris Daukaus,Jairzinho Rozenstruik,loss,0.5375410649302996
Bryce Mitchell,Ilia Topuria,win,0.8302788172112922
Dricus Du Plessis,Darren Till,win,0.5672410923289
Alex Morono,Santiago Ponzinibbio,loss,0.6954266300145826
Paddy Pimblett,Jared Gordon,loss,0.5437169234201988
Magomed Ankalaev,Jan Blachowicz,loss,0.5073296362257553
Sergey Morozov,Journey Newson,loss,0.5247730972060894
David Dvorak,Manel Kape,win,0.5317467153769538
Saidyokub Kakhramonov,Said Nurmagomedov,win,0.875625546827724
Jake Matthews,Matthew Semelsberger,loss,0.5458732495246422
Cory McKenna,Cheyanne Vlismas,loss,0.603889974284846
Cody Brundage,Michal Oleksiejczuk,loss,0.5367327000573605
Drew Dober,Bobby Green,loss,0.8383290033168143
Alex Caceres,Julian Erosa,loss,0.6781604612261027
Arman Tsarukyan,Damir Ismagulov,win,0.5760097084595981
Jared Cannonier,Sean Strickland,loss,0.561689655611023
Raoni Barcelos,Umar Nurmagomedov,loss,0.8176047945819396
Raquel Pennington,Ketlen Vieira,win,0.6738500575167607
Punahele Soriano,Roman Kopylov,loss,0.5508684027812091
Dan Ige,Damon Jackson,loss,0.7015436826045216
Sean Strickland,Nassourdine Imavov,loss,0.543638384090682
Josiane Nunes,Zarah Fairn,win,0.9330315547258814
Warlley Alves,Nicolas Dalby,win,0.6815117433320139
Jailton Almeida,Shamil Abdurakhimov,win,0.7165665806915457
Paul Craig,Johnny Walker,loss,0.5292183252981796
Lauren Murphy,Jessica Andrade,win,0.5144530172932406
Neil Magny,Gilbert Burns,loss,0.556275768435612
Deiveson Figueiredo,Brandon Moreno,win,0.5847292741512894
Glover Teixeira,Jamahal Hill,win,0.5843697133144589
JunYong Park,Denis Tiuliulin,win,0.7287766308241505
Dooho Choi,Kyle Nelson,win,0.5515436793959039
Marcin Tybura,Blagoy Ivanov,loss,0.5099933559782476
Da Woon Jung,Devin Clark,win,0.7240954829887659
Derrick Lewis,Serghei Spivac,win,0.507727278179532
Loma Lookboonmee,Elise Reed,win,0.7361026770784348
Josh Culibao,Melsik Baghdasaryan,loss,0.6721100506596425
Modestas Bukauskas,Tyson Pedro,loss,0.5072200932724443
Alonzo Menifield,Jimmy Crute,win,0.5428253810468346
Justin Tafa,Parker Porter,win,0.5613140990327644
Randy Brown,Jack Della Maddalena,loss,0.5550231494404521
Josh Emmett,Yair Rodriguez,win,0.6307281557985966
Alexander Volkanovski,Islam Makhachev,loss,0.5533526894812513
Philipe Lins,Ovince Saint Preux,loss,0.6014206893438321
Mayra Bueno Silva,Lina Lansberg,win,0.5061310668853822
Jim Miller,Alexander Hernandez,win,0.45173968054342717
Marcin Prachnio,William Knight,win,0.5509365285515583
Erin Blanchfield,Jessica Andrade,win,0.7994444132056187
Charles Johnson,Ode Osbourne,win,0.7243737188173337
Tatiana Suarez,Montana De La Rosa,win,0.9169287743753018
Don'Tale Mayes,Augusto Sakai,loss,0.6206134521169163
Brendan Allen,Andre Muniz,win,0.5004007394858591
Tabatha Ricci,Jessica Penne,win,0.596691530896655
Song Kenan,Ian Garry,loss,0.8414911448246137
Marc-Andre Barriault,Julian Marquez,win,0.6031576473316174
Amanda Ribas,Viviane Araujo,win,0.576080817523837
Dricus Du Plessis,Derek Brunson,win,0.5750014024486494
Cody Garbrandt,Trevin Jones,win,0.8121678144710786
Jalin Turner,Mateusz Gamrot,win,0.6229875823459289
Geoff Neal,Shavkat Rakhmonov,loss,0.7839995544381204
Alexa Grasso,Valentina Shevchenko,loss,0.837351165560825
Ciryl Gane,Jon Jones,loss,0.6602441740872873
Carlston Harris,Jared Gooden,win,0.6276155419213221
Tyson Nam,Bruno Silva,loss,0.576679719613439
JJ Aldrich,Ariane Lipski,win,0.6430070201382267
Tony Gravely,Victor Henry,loss,0.5296347173224194
Davey Grant,Raphael Assuncao,loss,0.62364858583763
Mario Bautista,Guido Cannetti,loss,0.49979357393232393
Said Nurmagomedov,Jonathan Martinez,loss,0.7027631875148609
Ryan Spann,Nikita Krylov,win,0.4995040390288595
Alexander Volkov,Alexandr Romanov,loss,0.6855089787956784
Petr Yan,Merab Dvalishvili,loss,0.6053880333284346
Ludovit Klein,Jai Herbert,win,0.5244492247115881
Luana Carolina,Joanne Wood,loss,0.6844482886276383
Malcolm Gordon,Jake Hadley,win,0.5684230519376571
Makwan Amirkhani,Jack Shore,loss,0.6676994073153543
Marvin Vettori,Roman Dolidze,win,0.5608166535832303
Casey O'Neill,Jennifer Maia,win,0.7144926102451902
Bryan Barberena,Gunnar Nelson,loss,0.6862592165728807
Justin Gaethje,Rafael Fiziev,win,0.5909769401793825
Leon Edwards,Kamaru Usman,loss,0.5285494801611812
Daniel Lacerda,CJ Vergara,loss,0.782541645354935
Preston Parsons,Trevin Giles,win,0.563309747059835
Daniel Pineda,Tucker Lutz,loss,0.7325497648653857
Albert Duraev,Chidi Njokuani,loss,0.6577418430160751
Andrea Lee,Maycee Barber,win,0.5133446909516369
Austin Lingo,Nate Landwehr,loss,0.5356195941597005
Yana Santos,Holly Holm,loss,0.6467621591179762
Marlon Vera,Cory Sandhagen,win,0.7201519161188861
Steve Garcia,Shayilan Nuerdanbieke,win,0.5152298900247269
Ignacio Bahamondes,Trey Ogden,win,0.49033612931963216
Cynthia Calvillo,Loopy Godinez,win,0.5304303802639238
Michelle Waterson-Gomez,Luana Pinheiro,loss,0.6342888400715111
